comment,chat_luong,dong_goi,van_chuyen,gia_ca,overall
"Chất vải bình thường không dày không phải 100% cotton mức giá chấp nhận được, nhược điểm là ống tay áo ngắn, vải nhanh dão và giao hàng cực chậm",negative,neutral,negative,positive,negative
"Chất lượng vải màu trắng đẹp dày dặn mặc ok hơn chất vải của áo màu đen cùng loại",neutral_positive,neutral,neutral,neutral,neutral_positive
"Áo màu sắc trắng chuẩn chất vải mỏng, tà áo thiết kế hơi ngắn",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất lượng vải ở mức bình thường thông thường tiền nào của nấy",neutral,neutral,neutral,neutral,neutral
"Chất vải cotton đúng hình quảng cáo, điểm trừ lớn là shop chuẩn bị và giao hàng không nhanh, đóng gói sơ sài và áo giao không có tag mác như đồ cũ",neutral_negative,neutral,negative,neutral,neutral_negative
"Chất vải cotton trắng đẹp đúng mô tả hoàn toàn hài lòng dùng tốt",positive,neutral,neutral,neutral,positive
"Áo vải đẹp chất lượng tốt, nhược điểm là mã size quần đi kèm của shop làm lỗi bị tua rua hết chỉ và vải size XL xấu",neutral,neutral,neutral,neutral,neutral
"Kiểu dáng áo xinh xắn dễ phối đồ, nhược điểm phí tiền ship vận chuyển của shop cài đặt hơi đắt",neutral_positive,neutral,neutral,negative,neutral_positive
"Chất lượng vải kém mỏng dính chứa nhiều nilon không co giãn, thất vọng vì chất lượng đã bị giảm sút trầm trọng không còn đẹp như trước",negative,neutral,neutral,neutral,negative
"Áo màu sắc trắng chuẩn chất lượng tốt kiểu dáng đẹp đúng mô tả",positive,neutral,neutral,neutral,positive
"Chất áo mặc thoáng mát độ dày vừa phải tạm ổn, điểm trừ nhỏ là khâu đóng gói sản phẩm hơi sơ xài, tốc độ giao hàng nhanh",neutral_positive,neutral,positive,neutral,neutral_positive
"Áo kiểu dáng đẹp, nhược điểm lớn là form cổ áo thiết kế rất rộng dễ bai giãn, mới giặt một lần cổ đã giãn rộng ra phải đi sửa lại mới mặc được",negative,neutral,neutral,neutral,negative
"Màu sắc áo đẹp chất liệu vải ở mức ổn định đúng mô tả",positive,neutral,neutral,neutral,positive
"Áo thiết kế đẹp form chuẩn, nhược điểm là khi mở túi hàng ra bề mặt áo bị dính vết bẩn dơ do shop thiếu cẩn thận",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất vải đẹp mẫu mã giống hình ảnh shop đăng tải, giá cả hợp lý phù hợp túi tiền",positive,neutral,neutral,positive,positive
"Chất lượng vải đợt này kém không tốt bằng đợt mua đầu tiên, hy vọng shop cải thiện lại chất liệu vải",negative,neutral,neutral,neutral,negative
"Sản phẩm mẫu mã chất lượng ở mức tạm ổn chấp nhận được",neutral,neutral,neutral,neutral,neutral
"Chất vải kaki màu xanh rêu lên form chuẩn đúng mô tả kiểu dáng đẹp",positive,neutral,neutral,neutral,positive
"Đường may gọn gàng không chỉ thừa giao hàng nhanh, nhược điểm là chất vải màu trắng mỏng không được dày dặn lắm",neutral_positive,neutral,positive,neutral,neutral_positive
"Chất vải thun màu trắng chuẩn độ mịn tạm được, nhược điểm là sờ hơi xơ vải và dễ có nguy cơ bị giãn nhão sau khi giặt",neutral_negative,neutral,neutral,neutral,neutral_negative
"Áo chất thun mềm mại đẹp đẽ, nhược điểm là kích cỡ form size M thiết kế quá rộng mặc lên người bị lỏng lẻo",neutral_positive,neutral,neutral,neutral,neutral_positive
"Sản phẩm không giống chất lượng đợt trước, vải áo mỏng hơn rất nhiều so với chất vải dày dặn ngày xưa",negative,neutral,neutral,neutral,negative
"Shop giao đúng màu xanh đen đóng gói đúng sản phẩm đặt, điểm trừ nhỏ là bao gói bọc hàng bị rách khi vận chuyển",neutral,negative,neutral,neutral,neutral
"Áo thun màu trắng trơn chất vải tốt đúng mô tả quảng cáo",positive,neutral,neutral,neutral,positive
"Áo chất liệu cotton chuẩn đẹp đúng mô tả",positive,neutral,neutral,neutral,positive
"Chất thun mềm mại màu trắng tinh sạch sẽ chuẩn chỉ",positive,neutral,neutral,neutral,positive
"Mức giá rẻ form dáng áo đẹp, nhược điểm là chất lượng vải đợt này bị giảm sút rõ rệt không còn đẹp dày dặn như đợt mua đầu",neutral_positive,neutral,neutral,positive,neutral_positive
"Kích cỡ size M thiết kế quá to rộng so với dáng người cao 1m60 nặng 43kg mặc vào nhìn bị đô người và thô",neutral_negative,neutral,neutral,neutral,neutral_negative
"Màu sắc chuẩn mô tả chất vải thun ở mức bình thường thông dụng",neutral,neutral,neutral,neutral,neutral
"Áo thiết kế ổn định tương xứng với giá tiền, điểm trừ nhỏ là áo màu trắng khi nhận về bị dính vết bẩn dơ",neutral_positive,neutral,neutral,positive,neutral_positive
"Sản phẩm trơn basic ở mức dùng tạm được, chất lượng phù hợp tương xứng tầm giá tiền áo",neutral,neutral,neutral,positive,neutral
"Sản phẩm mẫu mã ổn định, nhược điểm là chất vải thô cứng mặc lên người có cảm giác hơi nóng bí bách",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất vải dày dặn khá ok form dáng rộng theo chiều ngang tốt, nhược điểm là tà áo thiết kế hơi ngắn và bị dính vài chấm đen giặt không ra",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất lượng tốt ổn định",positive,neutral,neutral,neutral,positive
"Áo lên form dáng đẹp đúng mô tả, tuy nhiên đặt chế độ giao hàng hỏa tốc nhưng shop xử lý chậm tận hôm sau mới nhận được hàng",positive,neutral,negative,neutral,neutral_positive
"Chất vải tốt mặc thoáng mát dễ chịu đúng mô tả",positive,neutral,neutral,neutral,positive
"Nhược điểm thiết kế là ống tay áo hơi ngắn và phần bo viền cổ áo làm hơi lỗi nhìn xấu",negative,neutral,neutral,neutral,negative
"Thông số kích cỡ bảng size của shop làm việc không chuẩn khi size S thiết kế lệch quá to so với size M tận 4cm",negative,neutral,neutral,neutral,negative
"Sản phẩm quần áo mẫu mã của shop ở mức ổn định, khâu đóng gói vận chuyển làm nhăn nhúm áo",neutral,neutral,neutral,neutral,neutral
"Chất vải thun này dày dặn đúng mô tả, tuy nhiên nhược điểm mặc bị bí và nóng không thoải mái như cotton thường",neutral_negative,neutral,neutral,neutral,neutral_negative
"Vải áo trắng tốt bo cổ đẹp, vải áo đen nhiều chỉ thừa giặt bị phai màu ra nước dơ và xả ra rất nhiều bụi lông vải, tiền nào của nấy",neutral_negative,neutral,neutral,positive,neutral_negative
"Áo thiết kế rất đẹp mở ra cực kỳ thơm tho, điểm trừ nhỏ là đường may còn sót lại một chút chỉ thừa không đáng kể",positive,neutral,neutral,neutral,positive
"Chất lượng vải xấu tệ sờ vào cảm giác thô ráp cứng nhắc chứ không được mềm mại như lời khen trên đánh giá",negative,neutral,neutral,neutral,negative
"Form dáng kích cỡ size L thiết kế quá to rộng thùng thình như size XXXL mặc không vừa người",negative,neutral,neutral,neutral,negative
"Áo màu trắng chất vải ok dày dặn che chắn tốt, ngược lại áo màu đen chất vải rất mỏng dễ bị lộ nội y khuyến cáo chỉ nên mua màu trắng",neutral_positive,neutral,neutral,neutral,neutral_positive
"Kiểu dáng basic trơn mặc đơn giản nhẹ nhàng ok, nhược điểm là chất lượng dệt kém khi giặt vài lần áo bị co giãn nhảy size từ S lên M",neutral_negative,neutral,neutral,neutral,neutral_negative
"Áo màu đen kích cỡ to hơn áo màu trắng cùng size S, bề mặt vải bám rất nhiều bụi vải vụn dơ",negative,neutral,neutral,neutral,negative
"Đường may cầu vai bị rúm ró lỗi kỹ thuật, logo in kém chất lượng chưa gì đã bong tróc, cổ áo xấu vải ở mức bình thường",negative,neutral,neutral,neutral,negative
"Chất áo thun mỏng dính mặc không lên được dáng, kích cỡ size S mặc lên người cao 1m60 không vừa vặn chút nào",negative,neutral,neutral,neutral,negative
"Chất vải ổn dùng tạm được, nhược điểm độ bền kém khi phần cổ áo giặt 2 nước đã bị giãn rộng ra rất nhiều",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất vải ổn định tà áo thiết kế hơi ngắn, phần đáy quần đi kèm hơi dài khó vận động",neutral,neutral,neutral,neutral,neutral
"Chất vải thun dày dặn áo tốt đạt tiêu chuẩn chất lượng",positive,neutral,neutral,neutral,positive
"Áo thun trắng chất vải dày dặn đúng hình mô tả quảng cáo, nhược điểm shop giao sai size thiết kế (đặt XL giao nhầm XXL) rộng thùng thình",neutral_positive,neutral,neutral,neutral,neutral_positive
"Hàng không giống như mong đợi kỳ vọng, chất vải áo dày bí không thông thoáng khí form áo làm bị nhỏ",negative,neutral,neutral,neutral,negative
"Áo chất lượng tạm ổn làm quần áo mặc ở nhà, nhược điểm chất lượng bo cổ kém giặt vài lần là bị quăn mép méo mó",neutral_negative,neutral,neutral,neutral,neutral_negative
"Kích cỡ size L rộng rãi thoải mái cho người cao 1m58 nặng 51kg, nhược điểm chất vải màu trắng hơi mỏng và mặc bị bí nóng",neutral_negative,neutral,neutral,neutral,neutral_negative
"Màu sắc ok chất lượng sản phẩm tạm ổn, nhược điểm lỗi may mặc khi một bên ống tay đã may hoàn thiện còn một bên bỏ sót chưa may",neutral_negative,neutral,neutral,neutral,neutral_negative
"Shop giao hàng thiếu đồng bộ khi cùng một mẫu màu trắng đặt 1 size M 1 size L nhưng nhận về chất vải và màu sắc khác nhau hoàn toàn",negative,neutral,neutral,neutral,negative
"Áo thiết kế đẹp mắt chất lượng hoàn toàn phù hợp với tầm giá tiền",positive,neutral,neutral,positive,positive
"Áo form dáng quá rộng thùng thình chất vải mặc bị bí nóng không thấm hút mồ hôi",negative,neutral,neutral,neutral,negative
"Shop làm việc sai sót nghiêm trọng giao sai màu sắc yêu cầu (ghi chú trắng + nâu nhưng giao thành 2 cái trắng)",negative,neutral,neutral,neutral,negative
"Chất vải quá mỏng dễ bị lộ nội y bên trong, mức giá rẻ nên tạm chấp nhận không đòi hỏi cao",neutral_negative,neutral,neutral,positive,neutral_negative
"Bảng size hướng dẫn không chuẩn tư vấn lùi size làm phần ống tay áo bị ngắn ngủn mặc không thoải mái, không hài lòng",negative,neutral,neutral,neutral,negative
"Áo màu trắng chất vải dày dặn chất lượng sản phẩm ở mức tạm ổn định chấp nhận được",neutral_positive,neutral,neutral,neutral,neutral_positive
"Tốc độ chuẩn bị và giao hàng quá chậm trễ lâu lắc, điểm bù lại là áo mở ra thơm phức form dáng lên chuẩn ok",neutral_positive,neutral,negative,neutral,neutral_positive
"Set 3 áo chất lượng không đồng đều (màu xanh đen ok nhất, màu đen tạm được, màu trắng vải cứng ngắc ống tay chìa ra thô không ôm tay)",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất vải thun trơn mịn màng sờ mướt tay",positive,neutral,neutral,neutral,positive
"Kích cỡ size M mặc bó khít chật chội không thoải mái cho người cao 1m71 nặng 65kg (khuyến cáo nên tăng lên size L)",neutral_negative,neutral,neutral,neutral,neutral_negative
"Shop làm việc bất cẩn giao thiếu hàng, điểm cộng xử lý là hỗ trợ đóng gói giao bù lại ngay trong ngày",neutral,neutral,positive,neutral,neutral
"Áo form dáng ổn định, nhược điểm lỗi sản xuất bị rách một lỗ ở phần cổ áo và shop vá lại đường chỉ rất sơ sài cẩu thả",negative,neutral,neutral,neutral,negative
"Mua hàng trực tiếp trên livestream được giá sale rẻ form áo chuẩn ok, nhược điểm đường may khá ẩu và sót nhiều chỉ thừa",neutral_positive,neutral,neutral,positive,neutral_positive
"Form dáng ổn định thiết kế đẹp, nhược điểm chất vải thun dễ bị xù lông vón cục sau khi mặc",neutral_negative,neutral,neutral,neutral,neutral_negative
"Shop làm việc thiếu cẩn thận giao sai lệch màu sắc đặt hàng (đặt màu đen giao nhầm màu xanh rêu)",negative,neutral,neutral,neutral,negative
"Chất vải đã bị thay đổi nguyên vật liệu không còn dày dặn đẹp đẽ như đợt cũ trước đây, không giống như các comment khen ngợi",negative,neutral,neutral,neutral,negative
