comment,aspect,sentiment
đặt hỏa tốc nhưng giao siêu lâu. thảm đẹp nhưng mùi cao su nặng túi đựng quá bé,gia_ca,neutral
đặt hỏa tốc nhưng giao siêu lâu. thảm đẹp nhưng mùi cao su nặng túi đựng quá bé,overall,negative
sản phẩm bình thường. đổi màu thái độ nhân viên kho kém,chat_luong,negative
sản phẩm bình thường. đổi màu thái độ nhân viên kho kém,dong_goi,neutral
sản phẩm bình thường. đổi màu thái độ nhân viên kho kém,van_chuyen,neutral
sản phẩm bình thường. đổi màu thái độ nhân viên kho kém,gia_ca,neutral
sản phẩm bình thường. đổi màu thái độ nhân viên kho kém,overall,negative
giao đúng mẫu đúng màu thảm dày có độ bám. túi rút mỏng khó bỏ thảm mau rách,chat_luong,positive
giao đúng mẫu đúng màu thảm dày có độ bám. túi rút mỏng khó bỏ thảm mau rách,dong_goi,neutral
giao đúng mẫu đúng màu thảm dày có độ bám. túi rút mỏng khó bỏ thảm mau rách,van_chuyen,neutral
giao đúng mẫu đúng màu thảm dày có độ bám. túi rút mỏng khó bỏ thảm mau rách,gia_ca,neutral
giao đúng mẫu đúng màu thảm dày có độ bám. túi rút mỏng khó bỏ thảm mau rách,overall,positive
thảm có mùi ghê. không có thương hiệu gì. bọc túi bóng không giấy tờ,chat_luong,negative
thảm có mùi ghê. không có thương hiệu gì. bọc túi bóng không giấy tờ,dong_goi,negative
thảm có mùi ghê. không có thương hiệu gì. bọc túi bóng không giấy tờ,van_chuyen,neutral
thảm có mùi ghê. không có thương hiệu gì. bọc túi bóng không giấy tờ,gia_ca,neutral
thảm có mùi ghê. không có thương hiệu gì. bọc túi bóng không giấy tờ,overall,negative
đặt một kiểu giao một kiểu chất lượng vẫn thế,chat_luong,negative
đặt một kiểu giao một kiểu chất lượng vẫn thế,dong_goi,neutral
đặt một kiểu giao một kiểu chất lượng vẫn thế,van_chuyen,neutral
đặt một kiểu giao một kiểu chất lượng vẫn thế,gia_ca,neutral
đặt một kiểu giao một kiểu chất lượng vẫn thế,overall,negative
thảm đẹp nhưng quá mỏng mặt dưới không bám sàn mùi khó chịu định tuyến lệch. tạm ổn so với giá,chat_luong,negative
thảm đẹp nhưng quá mỏng mặt dưới không bám sàn mùi khó chịu định tuyến lệch. tạm ổn so với giá,dong_goi,neutral
thảm đẹp nhưng quá mỏng mặt dưới không bám sàn mùi khó chịu định tuyến lệch. tạm ổn so với giá,van_chuyen,neutral
thảm đẹp nhưng quá mỏng mặt dưới không bám sàn mùi khó chịu định tuyến lệch. tạm ổn so với giá,gia_ca,positive
thảm đẹp nhưng quá mỏng mặt dưới không bám sàn mùi khó chịu định tuyến lệch. tạm ổn so với giá,overall,neutral
mở ra thấy mốc dơ mùi ẩm xộc lên. xài được nhưng phải giặt gấp. chuẩn bị hàng chậm giao chậm,chat_luong,negative
mở ra thấy mốc dơ mùi ẩm xộc lên. xài được nhưng phải giặt gấp. chuẩn bị hàng chậm giao chậm,dong_goi,neutral
mở ra thấy mốc dơ mùi ẩm xộc lên. xài được nhưng phải giặt gấp. chuẩn bị hàng chậm giao chậm,van_chuyen,negative
mở ra thấy mốc dơ mùi ẩm xộc lên. xài được nhưng phải giặt gấp. chuẩn bị hàng chậm giao chậm,gia_ca,neutral
mở ra thấy mốc dơ mùi ẩm xộc lên. xài được nhưng phải giặt gấp. chuẩn bị hàng chậm giao chậm,overall,negative
giao hàng nhanh gọi điện đổi màu. mút không xịn gãy form,chat_luong,negative
giao hàng nhanh gọi điện đổi màu. mút không xịn gãy form,dong_goi,neutral
giao hàng nhanh gọi điện đổi màu. mút không xịn gãy form,van_chuyen,positive
giao hàng nhanh gọi điện đổi màu. mút không xịn gãy form,gia_ca,neutral
giao hàng nhanh gọi điện đổi màu. mút không xịn gãy form,overall,negative
"đặt màu tím giao màu xanh. giá khá rẻ,negative,neutral,neutral,positive,neutral
thảm hơi bẩn như dùng rồi. ship nhanh""",chat_luong,negative
"đặt màu tím giao màu xanh. giá khá rẻ,negative,neutral,neutral,positive,neutral
thảm hơi bẩn như dùng rồi. ship nhanh""",dong_goi,neutral
"đặt màu tím giao màu xanh. giá khá rẻ,negative,neutral,neutral,positive,neutral
thảm hơi bẩn như dùng rồi. ship nhanh""",van_chuyen,positive
"đặt màu tím giao màu xanh. giá khá rẻ,negative,neutral,neutral,positive,neutral
thảm hơi bẩn như dùng rồi. ship nhanh""",gia_ca,neutral
"đặt màu tím giao màu xanh. giá khá rẻ,negative,neutral,neutral,positive,neutral
thảm hơi bẩn như dùng rồi. ship nhanh""",overall,negative
màu tím nhạt. không thấm hút và sẽ trơn nếu đổ mồ hôi,chat_luong,negative
màu tím nhạt. không thấm hút và sẽ trơn nếu đổ mồ hôi,dong_goi,neutral
màu tím nhạt. không thấm hút và sẽ trơn nếu đổ mồ hôi,van_chuyen,neutral
màu tím nhạt. không thấm hút và sẽ trơn nếu đổ mồ hôi,gia_ca,neutral
màu tím nhạt. không thấm hút và sẽ trơn nếu đổ mồ hôi,overall,negative
thảm mỏng chắc giao nhầm 6mm. không giống hình không logo,chat_luong,negative
thảm mỏng chắc giao nhầm 6mm. không giống hình không logo,dong_goi,neutral
thảm mỏng chắc giao nhầm 6mm. không giống hình không logo,van_chuyen,neutral
thảm mỏng chắc giao nhầm 6mm. không giống hình không logo,gia_ca,neutral
thảm mỏng chắc giao nhầm 6mm. không giống hình không logo,overall,negative
thảm 8mm nhưng thực tế mỏng mùi nhựa nhiều bám dính không tốt. tạm so với giá,chat_luong,negative
thảm 8mm nhưng thực tế mỏng mùi nhựa nhiều bám dính không tốt. tạm so với giá,dong_goi,neutral
thảm 8mm nhưng thực tế mỏng mùi nhựa nhiều bám dính không tốt. tạm so với giá,van_chuyen,neutral
thảm 8mm nhưng thực tế mỏng mùi nhựa nhiều bám dính không tốt. tạm so với giá,gia_ca,positive
thảm 8mm nhưng thực tế mỏng mùi nhựa nhiều bám dính không tốt. tạm so với giá,overall,negative
đặt hồng nhận xanh giá cao chọn màu nhưng gửi ngẫu nhiên. không hài lòng,chat_luong,negative
đặt hồng nhận xanh giá cao chọn màu nhưng gửi ngẫu nhiên. không hài lòng,dong_goi,neutral
đặt hồng nhận xanh giá cao chọn màu nhưng gửi ngẫu nhiên. không hài lòng,van_chuyen,neutral
đặt hồng nhận xanh giá cao chọn màu nhưng gửi ngẫu nhiên. không hài lòng,gia_ca,negative
đặt hồng nhận xanh giá cao chọn màu nhưng gửi ngẫu nhiên. không hài lòng,overall,negative
khoảng 5-6mm không phải 8mm. giao nhanh mặt dưới bị thủng mặt trên bình thường,chat_luong,negative
khoảng 5-6mm không phải 8mm. giao nhanh mặt dưới bị thủng mặt trên bình thường,dong_goi,neutral
khoảng 5-6mm không phải 8mm. giao nhanh mặt dưới bị thủng mặt trên bình thường,van_chuyen,positive
khoảng 5-6mm không phải 8mm. giao nhanh mặt dưới bị thủng mặt trên bình thường,gia_ca,neutral
khoảng 5-6mm không phải 8mm. giao nhanh mặt dưới bị thủng mặt trên bình thường,overall,negative
không giống ảnh mô tả màu sắc tổng thể cũng ok,chat_luong,neutral
không giống ảnh mô tả màu sắc tổng thể cũng ok,dong_goi,neutral
không giống ảnh mô tả màu sắc tổng thể cũng ok,van_chuyen,neutral
không giống ảnh mô tả màu sắc tổng thể cũng ok,gia_ca,neutral
không giống ảnh mô tả màu sắc tổng thể cũng ok,overall,neutral
thảm đẹp và chất lượng shop chuẩn bị hàng quá chậm,chat_luong,positive
thảm đẹp và chất lượng shop chuẩn bị hàng quá chậm,dong_goi,neutral
thảm đẹp và chất lượng shop chuẩn bị hàng quá chậm,van_chuyen,negative
thảm đẹp và chất lượng shop chuẩn bị hàng quá chậm,gia_ca,neutral
thảm đẹp và chất lượng shop chuẩn bị hàng quá chậm,overall,negative
đóng gói chán dã man có 1 lớp màng bọc móp mấy lỗ khi vận chuyển,chat_luong,negative
đóng gói chán dã man có 1 lớp màng bọc móp mấy lỗ khi vận chuyển,dong_goi,negative
đóng gói chán dã man có 1 lớp màng bọc móp mấy lỗ khi vận chuyển,van_chuyen,negative
đóng gói chán dã man có 1 lớp màng bọc móp mấy lỗ khi vận chuyển,gia_ca,neutral
đóng gói chán dã man có 1 lớp màng bọc móp mấy lỗ khi vận chuyển,overall,negative
thảm cũng được nhưng túi rách nhỏ khó bỏ thảm,chat_luong,negative
thảm cũng được nhưng túi rách nhỏ khó bỏ thảm,dong_goi,neutral
thảm cũng được nhưng túi rách nhỏ khó bỏ thảm,van_chuyen,neutral
thảm cũng được nhưng túi rách nhỏ khó bỏ thảm,gia_ca,neutral
thảm cũng được nhưng túi rách nhỏ khó bỏ thảm,overall,negative
thảm rộng hơi trượt 1 xíu. bị lủng 1 chỗ,chat_luong,negative
thảm rộng hơi trượt 1 xíu. bị lủng 1 chỗ,dong_goi,neutral
thảm rộng hơi trượt 1 xíu. bị lủng 1 chỗ,van_chuyen,neutral
thảm rộng hơi trượt 1 xíu. bị lủng 1 chỗ,gia_ca,neutral
thảm rộng hơi trượt 1 xíu. bị lủng 1 chỗ,overall,negative
mùi nhựa không nồng độ dày vừa phải túi mỏng không chắc chắn. thảm dơ,chat_luong,negative
mùi nhựa không nồng độ dày vừa phải túi mỏng không chắc chắn. thảm dơ,dong_goi,neutral
mùi nhựa không nồng độ dày vừa phải túi mỏng không chắc chắn. thảm dơ,van_chuyen,neutral
mùi nhựa không nồng độ dày vừa phải túi mỏng không chắc chắn. thảm dơ,gia_ca,neutral
mùi nhựa không nồng độ dày vừa phải túi mỏng không chắc chắn. thảm dơ,overall,negative
túi chán mới đã rách. mặt dưới ngẫu nhiên,chat_luong,negative
túi chán mới đã rách. mặt dưới ngẫu nhiên,dong_goi,neutral
túi chán mới đã rách. mặt dưới ngẫu nhiên,van_chuyen,neutral
túi chán mới đã rách. mặt dưới ngẫu nhiên,gia_ca,neutral
túi chán mới đã rách. mặt dưới ngẫu nhiên,overall,negative
giao sai màu ghi gọi báo nhưng không gọi,chat_luong,negative
giao sai màu ghi gọi báo nhưng không gọi,dong_goi,neutral
giao sai màu ghi gọi báo nhưng không gọi,van_chuyen,neutral
giao sai màu ghi gọi báo nhưng không gọi,gia_ca,neutral
giao sai màu ghi gọi báo nhưng không gọi,overall,negative
thảm bị lỗi khá nhiều độ bám ít chống tay trượt. đổi hàng phức tạp,chat_luong,negative
thảm bị lỗi khá nhiều độ bám ít chống tay trượt. đổi hàng phức tạp,dong_goi,neutral
thảm bị lỗi khá nhiều độ bám ít chống tay trượt. đổi hàng phức tạp,van_chuyen,neutral
thảm bị lỗi khá nhiều độ bám ít chống tay trượt. đổi hàng phức tạp,gia_ca,neutral
thảm bị lỗi khá nhiều độ bám ít chống tay trượt. đổi hàng phức tạp,overall,negative
màu sáng chói lòa chất thảm tạm định tuyến mờ không rõ,chat_luong,negative
màu sáng chói lòa chất thảm tạm định tuyến mờ không rõ,dong_goi,neutral
màu sáng chói lòa chất thảm tạm định tuyến mờ không rõ,van_chuyen,neutral
màu sáng chói lòa chất thảm tạm định tuyến mờ không rõ,gia_ca,neutral
màu sáng chói lòa chất thảm tạm định tuyến mờ không rõ,overall,negative
giao nhanh màu sắc đẹp hình hơi mờ. bị thủng 1 lỗ,chat_luong,negative
giao nhanh màu sắc đẹp hình hơi mờ. bị thủng 1 lỗ,dong_goi,neutral
giao nhanh màu sắc đẹp hình hơi mờ. bị thủng 1 lỗ,van_chuyen,positive
giao nhanh màu sắc đẹp hình hơi mờ. bị thủng 1 lỗ,gia_ca,neutral
giao nhanh màu sắc đẹp hình hơi mờ. bị thủng 1 lỗ,overall,negative
chất lượng ổn giao nhanh thấm nước tương đối chống trượt không ổn,chat_luong,negative
chất lượng ổn giao nhanh thấm nước tương đối chống trượt không ổn,dong_goi,neutral
chất lượng ổn giao nhanh thấm nước tương đối chống trượt không ổn,van_chuyen,positive
chất lượng ổn giao nhanh thấm nước tương đối chống trượt không ổn,gia_ca,neutral
chất lượng ổn giao nhanh thấm nước tương đối chống trượt không ổn,overall,negative
đóng gói sơ sài hàng ướt hết giao nhanh thảm được,chat_luong,neutral
đóng gói sơ sài hàng ướt hết giao nhanh thảm được,dong_goi,negative
đóng gói sơ sài hàng ướt hết giao nhanh thảm được,van_chuyen,positive
đóng gói sơ sài hàng ướt hết giao nhanh thảm được,gia_ca,neutral
đóng gói sơ sài hàng ướt hết giao nhanh thảm được,overall,negative
mô tả 10mm nhưng thực tế 8mm chất liệu nhẹ cứng,chat_luong,negative
mô tả 10mm nhưng thực tế 8mm chất liệu nhẹ cứng,dong_goi,neutral
mô tả 10mm nhưng thực tế 8mm chất liệu nhẹ cứng,van_chuyen,neutral
mô tả 10mm nhưng thực tế 8mm chất liệu nhẹ cứng,gia_ca,neutral
mô tả 10mm nhưng thực tế 8mm chất liệu nhẹ cứng,overall,negative
soạn nhầm màu xanh than thành da trời nhân viên làm ăn kém không hỏi ý khách,chat_luong,negative
soạn nhầm màu xanh than thành da trời nhân viên làm ăn kém không hỏi ý khách,dong_goi,neutral
soạn nhầm màu xanh than thành da trời nhân viên làm ăn kém không hỏi ý khách,van_chuyen,neutral
soạn nhầm màu xanh than thành da trời nhân viên làm ăn kém không hỏi ý khách,gia_ca,neutral
soạn nhầm màu xanh than thành da trời nhân viên làm ăn kém không hỏi ý khách,overall,negative
vân in mờ tịt thảm màu xấu trơn nhìn như hàng fake,chat_luong,negative
vân in mờ tịt thảm màu xấu trơn nhìn như hàng fake,dong_goi,neutral
vân in mờ tịt thảm màu xấu trơn nhìn như hàng fake,van_chuyen,neutral
vân in mờ tịt thảm màu xấu trơn nhìn như hàng fake,gia_ca,neutral
vân in mờ tịt thảm màu xấu trơn nhìn như hàng fake,overall,negative
đặt đỏ giao xanh không quá dày chống trơn. không ưng do sai màu,chat_luong,negative
đặt đỏ giao xanh không quá dày chống trơn. không ưng do sai màu,dong_goi,neutral
đặt đỏ giao xanh không quá dày chống trơn. không ưng do sai màu,van_chuyen,neutral
