comment,aspect,sentiment,clean_comment
mua cái thứ 2 nhận hàng thấy móp rồi,van_chuyen,neutral,"['mua', 'cái', 'thứ', '2', 'nhận', 'hàng', 'thấy', 'móp', 'rồi']"
mua cái thứ 2 nhận hàng thấy móp rồi,gia_ca,neutral,"['mua', 'cái', 'thứ', '2', 'nhận', 'hàng', 'thấy', 'móp', 'rồi']"
mua cái thứ 2 nhận hàng thấy móp rồi,overall,negative,"['mua', 'cái', 'thứ', '2', 'nhận', 'hàng', 'thấy', 'móp', 'rồi']"
giao hàng nhanh nhưng bị trầy xước rất nhiều. cần xem lại cách đóng gói,chat_luong,negative,"['giao', 'hàng', 'nhanh', 'nhưng', 'bị', 'trầy xước', 'rất', 'nhiều', 'cần', 'xem lại', 'cách', 'đóng gói']"
giao hàng nhanh nhưng bị trầy xước rất nhiều. cần xem lại cách đóng gói,dong_goi,negative,"['giao', 'hàng', 'nhanh', 'nhưng', 'bị', 'trầy xước', 'rất', 'nhiều', 'cần', 'xem lại', 'cách', 'đóng gói']"
giao hàng nhanh nhưng bị trầy xước rất nhiều. cần xem lại cách đóng gói,van_chuyen,positive,"['giao', 'hàng', 'nhanh', 'nhưng', 'bị', 'trầy xước', 'rất', 'nhiều', 'cần', 'xem lại', 'cách', 'đóng gói']"
giao hàng nhanh nhưng bị trầy xước rất nhiều. cần xem lại cách đóng gói,gia_ca,neutral,"['giao', 'hàng', 'nhanh', 'nhưng', 'bị', 'trầy xước', 'rất', 'nhiều', 'cần', 'xem lại', 'cách', 'đóng gói']"
giao hàng nhanh nhưng bị trầy xước rất nhiều. cần xem lại cách đóng gói,overall,negative,"['giao', 'hàng', 'nhanh', 'nhưng', 'bị', 'trầy xước', 'rất', 'nhiều', 'cần', 'xem lại', 'cách', 'đóng gói']"
giao sai bản nhầm hàng mỏng so với giá. xem đánh giá nhiều người bị giống. giá chênh quá chán,chat_luong,negative,"['giao', 'sai', 'bản', 'nhầm', 'hàng', 'mỏng', 'so', 'với', 'giá', 'xem', 'đánh giá', 'nhiều', 'người', 'bị', 'giống', 'giá', 'chênh', 'quá', 'chán']"
giao sai bản nhầm hàng mỏng so với giá. xem đánh giá nhiều người bị giống. giá chênh quá chán,dong_goi,neutral,"['giao', 'sai', 'bản', 'nhầm', 'hàng', 'mỏng', 'so', 'với', 'giá', 'xem', 'đánh giá', 'nhiều', 'người', 'bị', 'giống', 'giá', 'chênh', 'quá', 'chán']"
giao sai bản nhầm hàng mỏng so với giá. xem đánh giá nhiều người bị giống. giá chênh quá chán,van_chuyen,neutral,"['giao', 'sai', 'bản', 'nhầm', 'hàng', 'mỏng', 'so', 'với', 'giá', 'xem', 'đánh giá', 'nhiều', 'người', 'bị', 'giống', 'giá', 'chênh', 'quá', 'chán']"
giao sai bản nhầm hàng mỏng so với giá. xem đánh giá nhiều người bị giống. giá chênh quá chán,gia_ca,negative,"['giao', 'sai', 'bản', 'nhầm', 'hàng', 'mỏng', 'so', 'với', 'giá', 'xem', 'đánh giá', 'nhiều', 'người', 'bị', 'giống', 'giá', 'chênh', 'quá', 'chán']"
giao sai bản nhầm hàng mỏng so với giá. xem đánh giá nhiều người bị giống. giá chênh quá chán,overall,negative,"['giao', 'sai', 'bản', 'nhầm', 'hàng', 'mỏng', 'so', 'với', 'giá', 'xem', 'đánh giá', 'nhiều', 'người', 'bị', 'giống', 'giá', 'chênh', 'quá', 'chán']"
vali kéo mượt hơi ồn màu xám xi măng. bị móp ngăn không có móc. trải nghiệm buồn,chat_luong,negative,"['vali', 'kéo', 'mượt hơi', 'ồn màu', 'xám', 'xi măng', 'bị', 'móp', 'ngăn', 'không', 'có', 'móc', 'trải nghiệm', 'buồn']"
vali kéo mượt hơi ồn màu xám xi măng. bị móp ngăn không có móc. trải nghiệm buồn,dong_goi,neutral,"['vali', 'kéo', 'mượt hơi', 'ồn màu', 'xám', 'xi măng', 'bị', 'móp', 'ngăn', 'không', 'có', 'móc', 'trải nghiệm', 'buồn']"
vali kéo mượt hơi ồn màu xám xi măng. bị móp ngăn không có móc. trải nghiệm buồn,van_chuyen,neutral,"['vali', 'kéo', 'mượt hơi', 'ồn màu', 'xám', 'xi măng', 'bị', 'móp', 'ngăn', 'không', 'có', 'móc', 'trải nghiệm', 'buồn']"
vali kéo mượt hơi ồn màu xám xi măng. bị móp ngăn không có móc. trải nghiệm buồn,gia_ca,neutral,"['vali', 'kéo', 'mượt hơi', 'ồn màu', 'xám', 'xi măng', 'bị', 'móp', 'ngăn', 'không', 'có', 'móc', 'trải nghiệm', 'buồn']"
vali kéo mượt hơi ồn màu xám xi măng. bị móp ngăn không có móc. trải nghiệm buồn,overall,negative,"['vali', 'kéo', 'mượt hơi', 'ồn màu', 'xám', 'xi măng', 'bị', 'móp', 'ngăn', 'không', 'có', 'móc', 'trải nghiệm', 'buồn']"
giao nhanh bọc chống sốc cẩn thận đúng mô tả. nhiều vết bẩn nhỏ lau không sạch mất mỹ quan,chat_luong,neutral,"['giao', 'nhanh', 'bọc', 'chống', 'sốc', 'cẩn thận', 'đúng', 'mô tả', 'nhiều', 'vết', 'bẩn', 'nhỏ', 'lau', 'không', 'sạch', 'mất', 'mỹ quan']"
giao nhanh bọc chống sốc cẩn thận đúng mô tả. nhiều vết bẩn nhỏ lau không sạch mất mỹ quan,dong_goi,positive,"['giao', 'nhanh', 'bọc', 'chống', 'sốc', 'cẩn thận', 'đúng', 'mô tả', 'nhiều', 'vết', 'bẩn', 'nhỏ', 'lau', 'không', 'sạch', 'mất', 'mỹ quan']"
giao nhanh bọc chống sốc cẩn thận đúng mô tả. nhiều vết bẩn nhỏ lau không sạch mất mỹ quan,van_chuyen,positive,"['giao', 'nhanh', 'bọc', 'chống', 'sốc', 'cẩn thận', 'đúng', 'mô tả', 'nhiều', 'vết', 'bẩn', 'nhỏ', 'lau', 'không', 'sạch', 'mất', 'mỹ quan']"
giao nhanh bọc chống sốc cẩn thận đúng mô tả. nhiều vết bẩn nhỏ lau không sạch mất mỹ quan,gia_ca,neutral,"['giao', 'nhanh', 'bọc', 'chống', 'sốc', 'cẩn thận', 'đúng', 'mô tả', 'nhiều', 'vết', 'bẩn', 'nhỏ', 'lau', 'không', 'sạch', 'mất', 'mỹ quan']"
giao nhanh bọc chống sốc cẩn thận đúng mô tả. nhiều vết bẩn nhỏ lau không sạch mất mỹ quan,overall,neutral,"['giao', 'nhanh', 'bọc', 'chống', 'sốc', 'cẩn thận', 'đúng', 'mô tả', 'nhiều', 'vết', 'bẩn', 'nhỏ', 'lau', 'không', 'sạch', 'mất', 'mỹ quan']"
vali đẹp cứng cáp khá nặng bánh xe mượt nhựa giòn không dày. ship nhanh đóng gói kĩ. màu bên ngoài khác xa trên hình rất thất vọng,chat_luong,negative,"['vali', 'đẹp', 'cứng cáp', 'khá', 'nặng', 'bánh xe', 'mượt', 'nhựa', 'giòn', 'không', 'dày', 'ship', 'nhanh', 'đóng gói', 'kĩ màu', 'bên', 'ngoài', 'khác', 'xa', 'trên', 'hình', 'rất', 'thất vọng']"
vali đẹp cứng cáp khá nặng bánh xe mượt nhựa giòn không dày. ship nhanh đóng gói kĩ. màu bên ngoài khác xa trên hình rất thất vọng,dong_goi,positive,"['vali', 'đẹp', 'cứng cáp', 'khá', 'nặng', 'bánh xe', 'mượt', 'nhựa', 'giòn', 'không', 'dày', 'ship', 'nhanh', 'đóng gói', 'kĩ màu', 'bên', 'ngoài', 'khác', 'xa', 'trên', 'hình', 'rất', 'thất vọng']"
vali đẹp cứng cáp khá nặng bánh xe mượt nhựa giòn không dày. ship nhanh đóng gói kĩ. màu bên ngoài khác xa trên hình rất thất vọng,van_chuyen,positive,"['vali', 'đẹp', 'cứng cáp', 'khá', 'nặng', 'bánh xe', 'mượt', 'nhựa', 'giòn', 'không', 'dày', 'ship', 'nhanh', 'đóng gói', 'kĩ màu', 'bên', 'ngoài', 'khác', 'xa', 'trên', 'hình', 'rất', 'thất vọng']"
vali đẹp cứng cáp khá nặng bánh xe mượt nhựa giòn không dày. ship nhanh đóng gói kĩ. màu bên ngoài khác xa trên hình rất thất vọng,gia_ca,neutral,"['vali', 'đẹp', 'cứng cáp', 'khá', 'nặng', 'bánh xe', 'mượt', 'nhựa', 'giòn', 'không', 'dày', 'ship', 'nhanh', 'đóng gói', 'kĩ màu', 'bên', 'ngoài', 'khác', 'xa', 'trên', 'hình', 'rất', 'thất vọng']"
vali đẹp cứng cáp khá nặng bánh xe mượt nhựa giòn không dày. ship nhanh đóng gói kĩ. màu bên ngoài khác xa trên hình rất thất vọng,overall,negative,"['vali', 'đẹp', 'cứng cáp', 'khá', 'nặng', 'bánh xe', 'mượt', 'nhựa', 'giòn', 'không', 'dày', 'ship', 'nhanh', 'đóng gói', 'kĩ màu', 'bên', 'ngoài', 'khác', 'xa', 'trên', 'hình', 'rất', 'thất vọng']"
vali bẩn khóa trầy xước rỉ sét. đóng gói không ổn không có nilon bọc ngoài,chat_luong,negative,"['vali', 'bẩn', 'khóa', 'trầy xước', 'rỉ', 'sét', 'đóng gói', 'không', 'ổn', 'không', 'có', 'nilon', 'bọc', 'ngoài']"
vali bẩn khóa trầy xước rỉ sét. đóng gói không ổn không có nilon bọc ngoài,dong_goi,negative,"['vali', 'bẩn', 'khóa', 'trầy xước', 'rỉ', 'sét', 'đóng gói', 'không', 'ổn', 'không', 'có', 'nilon', 'bọc', 'ngoài']"
vali bẩn khóa trầy xước rỉ sét. đóng gói không ổn không có nilon bọc ngoài,van_chuyen,neutral,"['vali', 'bẩn', 'khóa', 'trầy xước', 'rỉ', 'sét', 'đóng gói', 'không', 'ổn', 'không', 'có', 'nilon', 'bọc', 'ngoài']"
vali bẩn khóa trầy xước rỉ sét. đóng gói không ổn không có nilon bọc ngoài,gia_ca,neutral,"['vali', 'bẩn', 'khóa', 'trầy xước', 'rỉ', 'sét', 'đóng gói', 'không', 'ổn', 'không', 'có', 'nilon', 'bọc', 'ngoài']"
vali bẩn khóa trầy xước rỉ sét. đóng gói không ổn không có nilon bọc ngoài,overall,negative,"['vali', 'bẩn', 'khóa', 'trầy xước', 'rỉ', 'sét', 'đóng gói', 'không', 'ổn', 'không', 'có', 'nilon', 'bọc', 'ngoài']"
màu đẹp nhưng trải nghiệm không tốt. bên này xử lí kém,chat_luong,negative,"['màu', 'đẹp', 'nhưng', 'trải nghiệm', 'không', 'tốt', 'bên', 'này', 'xử lí', 'kém']"
màu đẹp nhưng trải nghiệm không tốt. bên này xử lí kém,dong_goi,neutral,"['màu', 'đẹp', 'nhưng', 'trải nghiệm', 'không', 'tốt', 'bên', 'này', 'xử lí', 'kém']"
màu đẹp nhưng trải nghiệm không tốt. bên này xử lí kém,van_chuyen,neutral,"['màu', 'đẹp', 'nhưng', 'trải nghiệm', 'không', 'tốt', 'bên', 'này', 'xử lí', 'kém']"
màu đẹp nhưng trải nghiệm không tốt. bên này xử lí kém,gia_ca,neutral,"['màu', 'đẹp', 'nhưng', 'trải nghiệm', 'không', 'tốt', 'bên', 'này', 'xử lí', 'kém']"
màu đẹp nhưng trải nghiệm không tốt. bên này xử lí kém,overall,negative,"['màu', 'đẹp', 'nhưng', 'trải nghiệm', 'không', 'tốt', 'bên', 'này', 'xử lí', 'kém']"
hình thức đẹp nhưng full nhựa chỉ bọc góc nhôm. sử dụng có vẻ không bền,chat_luong,neutral,"['hình thức', 'đẹp', 'nhưng', 'full', 'nhựa', 'chỉ', 'bọc', 'góc', 'nhôm', 'sử dụng', 'có vẻ', 'không', 'bền']"
hình thức đẹp nhưng full nhựa chỉ bọc góc nhôm. sử dụng có vẻ không bền,dong_goi,neutral,"['hình thức', 'đẹp', 'nhưng', 'full', 'nhựa', 'chỉ', 'bọc', 'góc', 'nhôm', 'sử dụng', 'có vẻ', 'không', 'bền']"
hình thức đẹp nhưng full nhựa chỉ bọc góc nhôm. sử dụng có vẻ không bền,van_chuyen,neutral,"['hình thức', 'đẹp', 'nhưng', 'full', 'nhựa', 'chỉ', 'bọc', 'góc', 'nhôm', 'sử dụng', 'có vẻ', 'không', 'bền']"
hình thức đẹp nhưng full nhựa chỉ bọc góc nhôm. sử dụng có vẻ không bền,gia_ca,neutral,"['hình thức', 'đẹp', 'nhưng', 'full', 'nhựa', 'chỉ', 'bọc', 'góc', 'nhôm', 'sử dụng', 'có vẻ', 'không', 'bền']"
hình thức đẹp nhưng full nhựa chỉ bọc góc nhôm. sử dụng có vẻ không bền,overall,neutral,"['hình thức', 'đẹp', 'nhưng', 'full', 'nhựa', 'chỉ', 'bọc', 'góc', 'nhôm', 'sử dụng', 'có vẻ', 'không', 'bền']"
đổi hàng do xước gỉ bẩn nhưng vẫn không hài lòng chất lượng,chat_luong,negative,"['đổi', 'hàng', 'do', 'xước', 'gỉ', 'bẩn', 'nhưng', 'vẫn', 'không', 'hài lòng', 'chất lượng']"
đổi hàng do xước gỉ bẩn nhưng vẫn không hài lòng chất lượng,dong_goi,neutral,"['đổi', 'hàng', 'do', 'xước', 'gỉ', 'bẩn', 'nhưng', 'vẫn', 'không', 'hài lòng', 'chất lượng']"
đổi hàng do xước gỉ bẩn nhưng vẫn không hài lòng chất lượng,van_chuyen,neutral,"['đổi', 'hàng', 'do', 'xước', 'gỉ', 'bẩn', 'nhưng', 'vẫn', 'không', 'hài lòng', 'chất lượng']"
đổi hàng do xước gỉ bẩn nhưng vẫn không hài lòng chất lượng,gia_ca,neutral,"['đổi', 'hàng', 'do', 'xước', 'gỉ', 'bẩn', 'nhưng', 'vẫn', 'không', 'hài lòng', 'chất lượng']"
đổi hàng do xước gỉ bẩn nhưng vẫn không hài lòng chất lượng,overall,negative,"['đổi', 'hàng', 'do', 'xước', 'gỉ', 'bẩn', 'nhưng', 'vẫn', 'không', 'hài lòng', 'chất lượng']"
nhựa mỏng vải nilon bên trong cho có khóa nhanh hỏng thanh kéo kẹt. chất lượng tệ,chat_luong,negative,"['nhựa', 'mỏng', 'vải', 'nilon', 'bên', 'trong', 'cho', 'có', 'khóa', 'nhanh', 'hỏng', 'thanh kéo', 'kẹt', 'chất lượng', 'tệ']"
nhựa mỏng vải nilon bên trong cho có khóa nhanh hỏng thanh kéo kẹt. chất lượng tệ,dong_goi,neutral,"['nhựa', 'mỏng', 'vải', 'nilon', 'bên', 'trong', 'cho', 'có', 'khóa', 'nhanh', 'hỏng', 'thanh kéo', 'kẹt', 'chất lượng', 'tệ']"
nhựa mỏng vải nilon bên trong cho có khóa nhanh hỏng thanh kéo kẹt. chất lượng tệ,van_chuyen,neutral,"['nhựa', 'mỏng', 'vải', 'nilon', 'bên', 'trong', 'cho', 'có', 'khóa', 'nhanh', 'hỏng', 'thanh kéo', 'kẹt', 'chất lượng', 'tệ']"
nhựa mỏng vải nilon bên trong cho có khóa nhanh hỏng thanh kéo kẹt. chất lượng tệ,gia_ca,neutral,"['nhựa', 'mỏng', 'vải', 'nilon', 'bên', 'trong', 'cho', 'có', 'khóa', 'nhanh', 'hỏng', 'thanh kéo', 'kẹt', 'chất lượng', 'tệ']"
nhựa mỏng vải nilon bên trong cho có khóa nhanh hỏng thanh kéo kẹt. chất lượng tệ,overall,negative,"['nhựa', 'mỏng', 'vải', 'nilon', 'bên', 'trong', 'cho', 'có', 'khóa', 'nhanh', 'hỏng', 'thanh kéo', 'kẹt', 'chất lượng', 'tệ']"
đúng mô tả giống cũng ok nhưng có mấy chỗ bị chầy,chat_luong,neutral,"['đúng', 'mô tả', 'giống', 'cũng', 'ok', 'nhưng', 'có', 'mấy', 'chỗ', 'bị', 'chầy']"
đúng mô tả giống cũng ok nhưng có mấy chỗ bị chầy,dong_goi,neutral,"['đúng', 'mô tả', 'giống', 'cũng', 'ok', 'nhưng', 'có', 'mấy', 'chỗ', 'bị', 'chầy']"
đúng mô tả giống cũng ok nhưng có mấy chỗ bị chầy,van_chuyen,neutral,"['đúng', 'mô tả', 'giống', 'cũng', 'ok', 'nhưng', 'có', 'mấy', 'chỗ', 'bị', 'chầy']"
đúng mô tả giống cũng ok nhưng có mấy chỗ bị chầy,gia_ca,neutral,"['đúng', 'mô tả', 'giống', 'cũng', 'ok', 'nhưng', 'có', 'mấy', 'chỗ', 'bị', 'chầy']"
đúng mô tả giống cũng ok nhưng có mấy chỗ bị chầy,overall,negative,"['đúng', 'mô tả', 'giống', 'cũng', 'ok', 'nhưng', 'có', 'mấy', 'chỗ', 'bị', 'chầy']"
bo 4 góc méo xước trên vali nhiều vết bẩn. nhận hàng thất vọng,chat_luong,negative,"['bo', '4', 'góc', 'méo xước', 'trên', 'vali', 'nhiều', 'vết', 'bẩn', 'nhận', 'hàng', 'thất vọng']"
bo 4 góc méo xước trên vali nhiều vết bẩn. nhận hàng thất vọng,dong_goi,neutral,"['bo', '4', 'góc', 'méo xước', 'trên', 'vali', 'nhiều', 'vết', 'bẩn', 'nhận', 'hàng', 'thất vọng']"
bo 4 góc méo xước trên vali nhiều vết bẩn. nhận hàng thất vọng,van_chuyen,neutral,"['bo', '4', 'góc', 'méo xước', 'trên', 'vali', 'nhiều', 'vết', 'bẩn', 'nhận', 'hàng', 'thất vọng']"
bo 4 góc méo xước trên vali nhiều vết bẩn. nhận hàng thất vọng,gia_ca,neutral,"['bo', '4', 'góc', 'méo xước', 'trên', 'vali', 'nhiều', 'vết', 'bẩn', 'nhận', 'hàng', 'thất vọng']"
bo 4 góc méo xước trên vali nhiều vết bẩn. nhận hàng thất vọng,overall,negative,"['bo', '4', 'góc', 'méo xước', 'trên', 'vali', 'nhiều', 'vết', 'bẩn', 'nhận', 'hàng', 'thất vọng']"
đóng gói cẩn thận mà trầy quá nhiều ngứa mắt. chưa xài chưa biết bền không,chat_luong,negative,"['đóng gói', 'cẩn thận', 'mà', 'trầy', 'quá', 'nhiều', 'ngứa mắt', 'chưa', 'xài', 'chưa', 'biết', 'bền', 'không']"
đóng gói cẩn thận mà trầy quá nhiều ngứa mắt. chưa xài chưa biết bền không,dong_goi,positive,"['đóng gói', 'cẩn thận', 'mà', 'trầy', 'quá', 'nhiều', 'ngứa mắt', 'chưa', 'xài', 'chưa', 'biết', 'bền', 'không']"
đóng gói cẩn thận mà trầy quá nhiều ngứa mắt. chưa xài chưa biết bền không,van_chuyen,neutral,"['đóng gói', 'cẩn thận', 'mà', 'trầy', 'quá', 'nhiều', 'ngứa mắt', 'chưa', 'xài', 'chưa', 'biết', 'bền', 'không']"
đóng gói cẩn thận mà trầy quá nhiều ngứa mắt. chưa xài chưa biết bền không,gia_ca,neutral,"['đóng gói', 'cẩn thận', 'mà', 'trầy', 'quá', 'nhiều', 'ngứa mắt', 'chưa', 'xài', 'chưa', 'biết', 'bền', 'không']"
đóng gói cẩn thận mà trầy quá nhiều ngứa mắt. chưa xài chưa biết bền không,overall,negative,"['đóng gói', 'cẩn thận', 'mà', 'trầy', 'quá', 'nhiều', 'ngứa mắt', 'chưa', 'xài', 'chưa', 'biết', 'bền', 'không']"
khui vali mới thì khóa bị hư không xoay được. mong nhãn hàng hỗ trợ,chat_luong,negative,"['khui', 'vali', 'mới', 'thì', 'khóa', 'bị', 'hư', 'không', 'xoay', 'được', 'mong', 'nhãn', 'hàng', 'hỗ trợ']"
khui vali mới thì khóa bị hư không xoay được. mong nhãn hàng hỗ trợ,dong_goi,neutral,"['khui', 'vali', 'mới', 'thì', 'khóa', 'bị', 'hư', 'không', 'xoay', 'được', 'mong', 'nhãn', 'hàng', 'hỗ trợ']"
khui vali mới thì khóa bị hư không xoay được. mong nhãn hàng hỗ trợ,van_chuyen,neutral,"['khui', 'vali', 'mới', 'thì', 'khóa', 'bị', 'hư', 'không', 'xoay', 'được', 'mong', 'nhãn', 'hàng', 'hỗ trợ']"
khui vali mới thì khóa bị hư không xoay được. mong nhãn hàng hỗ trợ,gia_ca,neutral,"['khui', 'vali', 'mới', 'thì', 'khóa', 'bị', 'hư', 'không', 'xoay', 'được', 'mong', 'nhãn', 'hàng', 'hỗ trợ']"
khui vali mới thì khóa bị hư không xoay được. mong nhãn hàng hỗ trợ,overall,negative,"['khui', 'vali', 'mới', 'thì', 'khóa', 'bị', 'hư', 'không', 'xoay', 'được', 'mong', 'nhãn', 'hàng', 'hỗ trợ']"
hàng ok nhưng góc bo cạnh xấu và kéo khóa bên trong không chất lượng. sài vài lần sẽ hư,chat_luong,negative,"['hàng', 'ok', 'nhưng', 'góc', 'bo', 'cạnh', 'xấu', 'và', 'kéo', 'khóa', 'bên', 'trong', 'không', 'chất lượng', 'sài', 'vài', 'lần', 'sẽ', 'hư']"
hàng ok nhưng góc bo cạnh xấu và kéo khóa bên trong không chất lượng. sài vài lần sẽ hư,dong_goi,neutral,"['hàng', 'ok', 'nhưng', 'góc', 'bo', 'cạnh', 'xấu', 'và', 'kéo', 'khóa', 'bên', 'trong', 'không', 'chất lượng', 'sài', 'vài', 'lần', 'sẽ', 'hư']"
hàng ok nhưng góc bo cạnh xấu và kéo khóa bên trong không chất lượng. sài vài lần sẽ hư,van_chuyen,neutral,"['hàng', 'ok', 'nhưng', 'góc', 'bo', 'cạnh', 'xấu', 'và', 'kéo', 'khóa', 'bên', 'trong', 'không', 'chất lượng', 'sài', 'vài', 'lần', 'sẽ', 'hư']"
hàng ok nhưng góc bo cạnh xấu và kéo khóa bên trong không chất lượng. sài vài lần sẽ hư,gia_ca,neutral,"['hàng', 'ok', 'nhưng', 'góc', 'bo', 'cạnh', 'xấu', 'và', 'kéo', 'khóa', 'bên', 'trong', 'không', 'chất lượng', 'sài', 'vài', 'lần', 'sẽ', 'hư']"
hàng ok nhưng góc bo cạnh xấu và kéo khóa bên trong không chất lượng. sài vài lần sẽ hư,overall,negative,"['hàng', 'ok', 'nhưng', 'góc', 'bo', 'cạnh', 'xấu', 'và', 'kéo', 'khóa', 'bên', 'trong', 'không', 'chất lượng', 'sài', 'vài', 'lần', 'sẽ', 'hư']"
