comment,aspect,sentiment,clean_comment,text_input
đặt 8mm giao 6mm giao mất 10 ngày shop hoàn tiền,chat_luong,negative,"['đặt', '8', 'mm', 'giao', '6', 'mm', 'giao', 'mất', '10', 'ngày', 'shop', 'hoàn', 'tiền']","['đặt', '8', 'mm', 'giao', '6', 'mm', 'giao', 'mất', '10', 'ngày', 'shop', 'hoàn', 'tiền'] aspect_chat_luong"
đặt 8mm giao 6mm giao mất 10 ngày shop hoàn tiền,dong_goi,neutral,"['đặt', '8', 'mm', 'giao', '6', 'mm', 'giao', 'mất', '10', 'ngày', 'shop', 'hoàn', 'tiền']","['đặt', '8', 'mm', 'giao', '6', 'mm', 'giao', 'mất', '10', 'ngày', 'shop', 'hoàn', 'tiền'] aspect_dong_goi"
đặt 8mm giao 6mm giao mất 10 ngày shop hoàn tiền,van_chuyen,negative,"['đặt', '8', 'mm', 'giao', '6', 'mm', 'giao', 'mất', '10', 'ngày', 'shop', 'hoàn', 'tiền']","['đặt', '8', 'mm', 'giao', '6', 'mm', 'giao', 'mất', '10', 'ngày', 'shop', 'hoàn', 'tiền'] aspect_van_chuyen"
đặt 8mm giao 6mm giao mất 10 ngày shop hoàn tiền,gia_ca,neutral,"['đặt', '8', 'mm', 'giao', '6', 'mm', 'giao', 'mất', '10', 'ngày', 'shop', 'hoàn', 'tiền']","['đặt', '8', 'mm', 'giao', '6', 'mm', 'giao', 'mất', '10', 'ngày', 'shop', 'hoàn', 'tiền'] aspect_gia_ca"
đặt 8mm giao 6mm giao mất 10 ngày shop hoàn tiền,overall,negative,"['đặt', '8', 'mm', 'giao', '6', 'mm', 'giao', 'mất', '10', 'ngày', 'shop', 'hoàn', 'tiền']","['đặt', '8', 'mm', 'giao', '6', 'mm', 'giao', 'mất', '10', 'ngày', 'shop', 'hoàn', 'tiền'] aspect_overall"
dày tốt nhưng có vết đọng dơ,chat_luong,neutral,"['dày', 'tốt', 'nhưng', 'có', 'vết', 'đọng', 'dơ']","['dày', 'tốt', 'nhưng', 'có', 'vết', 'đọng', 'dơ'] aspect_chat_luong"
dày tốt nhưng có vết đọng dơ,dong_goi,neutral,"['dày', 'tốt', 'nhưng', 'có', 'vết', 'đọng', 'dơ']","['dày', 'tốt', 'nhưng', 'có', 'vết', 'đọng', 'dơ'] aspect_dong_goi"
dày tốt nhưng có vết đọng dơ,van_chuyen,neutral,"['dày', 'tốt', 'nhưng', 'có', 'vết', 'đọng', 'dơ']","['dày', 'tốt', 'nhưng', 'có', 'vết', 'đọng', 'dơ'] aspect_van_chuyen"
dày tốt nhưng có vết đọng dơ,gia_ca,neutral,"['dày', 'tốt', 'nhưng', 'có', 'vết', 'đọng', 'dơ']","['dày', 'tốt', 'nhưng', 'có', 'vết', 'đọng', 'dơ'] aspect_gia_ca"
dày tốt nhưng có vết đọng dơ,overall,neutral,"['dày', 'tốt', 'nhưng', 'có', 'vết', 'đọng', 'dơ']","['dày', 'tốt', 'nhưng', 'có', 'vết', 'đọng', 'dơ'] aspect_overall"
bẩn toàn vết giày lau không sạch lỗi bên phân phối,chat_luong,negative,"['bẩn', 'toàn', 'vết', 'giày', 'lau', 'không', 'sạch', 'lỗi', 'bên', 'phân phối']","['bẩn', 'toàn', 'vết', 'giày', 'lau', 'không', 'sạch', 'lỗi', 'bên', 'phân phối'] aspect_chat_luong"
bẩn toàn vết giày lau không sạch lỗi bên phân phối,dong_goi,neutral,"['bẩn', 'toàn', 'vết', 'giày', 'lau', 'không', 'sạch', 'lỗi', 'bên', 'phân phối']","['bẩn', 'toàn', 'vết', 'giày', 'lau', 'không', 'sạch', 'lỗi', 'bên', 'phân phối'] aspect_dong_goi"
bẩn toàn vết giày lau không sạch lỗi bên phân phối,van_chuyen,neutral,"['bẩn', 'toàn', 'vết', 'giày', 'lau', 'không', 'sạch', 'lỗi', 'bên', 'phân phối']","['bẩn', 'toàn', 'vết', 'giày', 'lau', 'không', 'sạch', 'lỗi', 'bên', 'phân phối'] aspect_van_chuyen"
bẩn toàn vết giày lau không sạch lỗi bên phân phối,gia_ca,neutral,"['bẩn', 'toàn', 'vết', 'giày', 'lau', 'không', 'sạch', 'lỗi', 'bên', 'phân phối']","['bẩn', 'toàn', 'vết', 'giày', 'lau', 'không', 'sạch', 'lỗi', 'bên', 'phân phối'] aspect_gia_ca"
bẩn toàn vết giày lau không sạch lỗi bên phân phối,overall,negative,"['bẩn', 'toàn', 'vết', 'giày', 'lau', 'không', 'sạch', 'lỗi', 'bên', 'phân phối']","['bẩn', 'toàn', 'vết', 'giày', 'lau', 'không', 'sạch', 'lỗi', 'bên', 'phân phối'] aspect_overall"
thảm bẩn cả 2 mặt như hàng tồn ế sale,chat_luong,negative,"['thảm', 'bẩn', 'cả', '2', 'mặt', 'như', 'hàng', 'tồn', 'ế', 'sale']","['thảm', 'bẩn', 'cả', '2', 'mặt', 'như', 'hàng', 'tồn', 'ế', 'sale'] aspect_chat_luong"
thảm bẩn cả 2 mặt như hàng tồn ế sale,dong_goi,neutral,"['thảm', 'bẩn', 'cả', '2', 'mặt', 'như', 'hàng', 'tồn', 'ế', 'sale']","['thảm', 'bẩn', 'cả', '2', 'mặt', 'như', 'hàng', 'tồn', 'ế', 'sale'] aspect_dong_goi"
thảm bẩn cả 2 mặt như hàng tồn ế sale,van_chuyen,neutral,"['thảm', 'bẩn', 'cả', '2', 'mặt', 'như', 'hàng', 'tồn', 'ế', 'sale']","['thảm', 'bẩn', 'cả', '2', 'mặt', 'như', 'hàng', 'tồn', 'ế', 'sale'] aspect_van_chuyen"
thảm bẩn cả 2 mặt như hàng tồn ế sale,gia_ca,neutral,"['thảm', 'bẩn', 'cả', '2', 'mặt', 'như', 'hàng', 'tồn', 'ế', 'sale']","['thảm', 'bẩn', 'cả', '2', 'mặt', 'như', 'hàng', 'tồn', 'ế', 'sale'] aspect_gia_ca"
thảm bẩn cả 2 mặt như hàng tồn ế sale,overall,negative,"['thảm', 'bẩn', 'cả', '2', 'mặt', 'như', 'hàng', 'tồn', 'ế', 'sale']","['thảm', 'bẩn', 'cả', '2', 'mặt', 'như', 'hàng', 'tồn', 'ế', 'sale'] aspect_overall"
gửi sai màu đen và bị gì không rõ,chat_luong,negative,"['gửi', 'sai', 'màu', 'đen', 'và', 'bị', 'gì', 'không', 'rõ']","['gửi', 'sai', 'màu', 'đen', 'và', 'bị', 'gì', 'không', 'rõ'] aspect_chat_luong"
gửi sai màu đen và bị gì không rõ,dong_goi,neutral,"['gửi', 'sai', 'màu', 'đen', 'và', 'bị', 'gì', 'không', 'rõ']","['gửi', 'sai', 'màu', 'đen', 'và', 'bị', 'gì', 'không', 'rõ'] aspect_dong_goi"
gửi sai màu đen và bị gì không rõ,van_chuyen,neutral,"['gửi', 'sai', 'màu', 'đen', 'và', 'bị', 'gì', 'không', 'rõ']","['gửi', 'sai', 'màu', 'đen', 'và', 'bị', 'gì', 'không', 'rõ'] aspect_van_chuyen"
gửi sai màu đen và bị gì không rõ,gia_ca,neutral,"['gửi', 'sai', 'màu', 'đen', 'và', 'bị', 'gì', 'không', 'rõ']","['gửi', 'sai', 'màu', 'đen', 'và', 'bị', 'gì', 'không', 'rõ'] aspect_gia_ca"
gửi sai màu đen và bị gì không rõ,overall,negative,"['gửi', 'sai', 'màu', 'đen', 'và', 'bị', 'gì', 'không', 'rõ']","['gửi', 'sai', 'màu', 'đen', 'và', 'bị', 'gì', 'không', 'rõ'] aspect_overall"
bị dơ túi đựng khó nhét,chat_luong,negative,"['bị', 'dơ túi', 'đựng', 'khó', 'nhét']","['bị', 'dơ túi', 'đựng', 'khó', 'nhét'] aspect_chat_luong"
bị dơ túi đựng khó nhét,dong_goi,neutral,"['bị', 'dơ túi', 'đựng', 'khó', 'nhét']","['bị', 'dơ túi', 'đựng', 'khó', 'nhét'] aspect_dong_goi"
bị dơ túi đựng khó nhét,van_chuyen,neutral,"['bị', 'dơ túi', 'đựng', 'khó', 'nhét']","['bị', 'dơ túi', 'đựng', 'khó', 'nhét'] aspect_van_chuyen"
bị dơ túi đựng khó nhét,gia_ca,neutral,"['bị', 'dơ túi', 'đựng', 'khó', 'nhét']","['bị', 'dơ túi', 'đựng', 'khó', 'nhét'] aspect_gia_ca"
bị dơ túi đựng khó nhét,overall,negative,"['bị', 'dơ túi', 'đựng', 'khó', 'nhét']","['bị', 'dơ túi', 'đựng', 'khó', 'nhét'] aspect_overall"
chất lượng đáng 5 sao chọn xanh giao tím,chat_luong,negative,"['chất lượng', 'đáng', '5', 'sao', 'chọn', 'xanh', 'giao', 'tím']","['chất lượng', 'đáng', '5', 'sao', 'chọn', 'xanh', 'giao', 'tím'] aspect_chat_luong"
chất lượng đáng 5 sao chọn xanh giao tím,dong_goi,neutral,"['chất lượng', 'đáng', '5', 'sao', 'chọn', 'xanh', 'giao', 'tím']","['chất lượng', 'đáng', '5', 'sao', 'chọn', 'xanh', 'giao', 'tím'] aspect_dong_goi"
chất lượng đáng 5 sao chọn xanh giao tím,van_chuyen,neutral,"['chất lượng', 'đáng', '5', 'sao', 'chọn', 'xanh', 'giao', 'tím']","['chất lượng', 'đáng', '5', 'sao', 'chọn', 'xanh', 'giao', 'tím'] aspect_van_chuyen"
chất lượng đáng 5 sao chọn xanh giao tím,gia_ca,neutral,"['chất lượng', 'đáng', '5', 'sao', 'chọn', 'xanh', 'giao', 'tím']","['chất lượng', 'đáng', '5', 'sao', 'chọn', 'xanh', 'giao', 'tím'] aspect_gia_ca"
chất lượng đáng 5 sao chọn xanh giao tím,overall,neutral,"['chất lượng', 'đáng', '5', 'sao', 'chọn', 'xanh', 'giao', 'tím']","['chất lượng', 'đáng', '5', 'sao', 'chọn', 'xanh', 'giao', 'tím'] aspect_overall"
đúng hàng hơi bẩn,chat_luong,neutral,"['đúng', 'hàng', 'hơi', 'bẩn']","['đúng', 'hàng', 'hơi', 'bẩn'] aspect_chat_luong"
đúng hàng hơi bẩn,dong_goi,neutral,"['đúng', 'hàng', 'hơi', 'bẩn']","['đúng', 'hàng', 'hơi', 'bẩn'] aspect_dong_goi"
đúng hàng hơi bẩn,van_chuyen,neutral,"['đúng', 'hàng', 'hơi', 'bẩn']","['đúng', 'hàng', 'hơi', 'bẩn'] aspect_van_chuyen"
đúng hàng hơi bẩn,gia_ca,neutral,"['đúng', 'hàng', 'hơi', 'bẩn']","['đúng', 'hàng', 'hơi', 'bẩn'] aspect_gia_ca"
đúng hàng hơi bẩn,overall,neutral,"['đúng', 'hàng', 'hơi', 'bẩn']","['đúng', 'hàng', 'hơi', 'bẩn'] aspect_overall"
"Vải mềm mát, mặc dễ chịu, giao đúng size",chat_luong,positive,"['vải', 'mềm', 'mát mặc', 'dễ chịu', 'giao', 'đúng', 'size']","['vải', 'mềm', 'mát mặc', 'dễ chịu', 'giao', 'đúng', 'size'] aspect_chat_luong"
"Vải mềm mát, mặc dễ chịu, giao đúng size",dong_goi,neutral,"['vải', 'mềm', 'mát mặc', 'dễ chịu', 'giao', 'đúng', 'size']","['vải', 'mềm', 'mát mặc', 'dễ chịu', 'giao', 'đúng', 'size'] aspect_dong_goi"
"Vải mềm mát, mặc dễ chịu, giao đúng size",van_chuyen,positive,"['vải', 'mềm', 'mát mặc', 'dễ chịu', 'giao', 'đúng', 'size']","['vải', 'mềm', 'mát mặc', 'dễ chịu', 'giao', 'đúng', 'size'] aspect_van_chuyen"
"Vải mềm mát, mặc dễ chịu, giao đúng size",gia_ca,neutral,"['vải', 'mềm', 'mát mặc', 'dễ chịu', 'giao', 'đúng', 'size']","['vải', 'mềm', 'mát mặc', 'dễ chịu', 'giao', 'đúng', 'size'] aspect_gia_ca"
"Vải mềm mát, mặc dễ chịu, giao đúng size",overall,positive,"['vải', 'mềm', 'mát mặc', 'dễ chịu', 'giao', 'đúng', 'size']","['vải', 'mềm', 'mát mặc', 'dễ chịu', 'giao', 'đúng', 'size'] aspect_overall"
"Giá 9k rất rẻ, màu tối dễ mang, vải co giãn tốt",chat_luong,positive,"['giá', '9', 'k', 'rất', 'rẻ', 'màu', 'tối', 'dễ', 'mang', 'vải', 'co giãn', 'tốt']","['giá', '9', 'k', 'rất', 'rẻ', 'màu', 'tối', 'dễ', 'mang', 'vải', 'co giãn', 'tốt'] aspect_chat_luong"
"Giá 9k rất rẻ, màu tối dễ mang, vải co giãn tốt",dong_goi,neutral,"['giá', '9', 'k', 'rất', 'rẻ', 'màu', 'tối', 'dễ', 'mang', 'vải', 'co giãn', 'tốt']","['giá', '9', 'k', 'rất', 'rẻ', 'màu', 'tối', 'dễ', 'mang', 'vải', 'co giãn', 'tốt'] aspect_dong_goi"
"Giá 9k rất rẻ, màu tối dễ mang, vải co giãn tốt",van_chuyen,neutral,"['giá', '9', 'k', 'rất', 'rẻ', 'màu', 'tối', 'dễ', 'mang', 'vải', 'co giãn', 'tốt']","['giá', '9', 'k', 'rất', 'rẻ', 'màu', 'tối', 'dễ', 'mang', 'vải', 'co giãn', 'tốt'] aspect_van_chuyen"
"Giá 9k rất rẻ, màu tối dễ mang, vải co giãn tốt",gia_ca,positive,"['giá', '9', 'k', 'rất', 'rẻ', 'màu', 'tối', 'dễ', 'mang', 'vải', 'co giãn', 'tốt']","['giá', '9', 'k', 'rất', 'rẻ', 'màu', 'tối', 'dễ', 'mang', 'vải', 'co giãn', 'tốt'] aspect_gia_ca"
"Giá 9k rất rẻ, màu tối dễ mang, vải co giãn tốt",overall,positive,"['giá', '9', 'k', 'rất', 'rẻ', 'màu', 'tối', 'dễ', 'mang', 'vải', 'co giãn', 'tốt']","['giá', '9', 'k', 'rất', 'rẻ', 'màu', 'tối', 'dễ', 'mang', 'vải', 'co giãn', 'tốt'] aspect_overall"
"Size to vừa ý, màu đẹp hơn mong đợi",chat_luong,positive,"['size', 'to', 'vừa', 'ý', 'màu', 'đẹp', 'hơn', 'mong đợi']","['size', 'to', 'vừa', 'ý', 'màu', 'đẹp', 'hơn', 'mong đợi'] aspect_chat_luong"
"Size to vừa ý, màu đẹp hơn mong đợi",dong_goi,neutral,"['size', 'to', 'vừa', 'ý', 'màu', 'đẹp', 'hơn', 'mong đợi']","['size', 'to', 'vừa', 'ý', 'màu', 'đẹp', 'hơn', 'mong đợi'] aspect_dong_goi"
"Size to vừa ý, màu đẹp hơn mong đợi",van_chuyen,neutral,"['size', 'to', 'vừa', 'ý', 'màu', 'đẹp', 'hơn', 'mong đợi']","['size', 'to', 'vừa', 'ý', 'màu', 'đẹp', 'hơn', 'mong đợi'] aspect_van_chuyen"
"Size to vừa ý, màu đẹp hơn mong đợi",gia_ca,neutral,"['size', 'to', 'vừa', 'ý', 'màu', 'đẹp', 'hơn', 'mong đợi']","['size', 'to', 'vừa', 'ý', 'màu', 'đẹp', 'hơn', 'mong đợi'] aspect_gia_ca"
"Size to vừa ý, màu đẹp hơn mong đợi",overall,positive,"['size', 'to', 'vừa', 'ý', 'màu', 'đẹp', 'hơn', 'mong đợi']","['size', 'to', 'vừa', 'ý', 'màu', 'đẹp', 'hơn', 'mong đợi'] aspect_overall"
"Chất cotton mềm mịn, chất lượng tuyệt vời, ship nhanh",chat_luong,positive,"['chất', 'cotton', 'mềm', 'mịn', 'chất lượng', 'tuyệt vời', 'ship', 'nhanh']","['chất', 'cotton', 'mềm', 'mịn', 'chất lượng', 'tuyệt vời', 'ship', 'nhanh'] aspect_chat_luong"
"Chất cotton mềm mịn, chất lượng tuyệt vời, ship nhanh",dong_goi,neutral,"['chất', 'cotton', 'mềm', 'mịn', 'chất lượng', 'tuyệt vời', 'ship', 'nhanh']","['chất', 'cotton', 'mềm', 'mịn', 'chất lượng', 'tuyệt vời', 'ship', 'nhanh'] aspect_dong_goi"
"Chất cotton mềm mịn, chất lượng tuyệt vời, ship nhanh",van_chuyen,positive,"['chất', 'cotton', 'mềm', 'mịn', 'chất lượng', 'tuyệt vời', 'ship', 'nhanh']","['chất', 'cotton', 'mềm', 'mịn', 'chất lượng', 'tuyệt vời', 'ship', 'nhanh'] aspect_van_chuyen"
"Chất cotton mềm mịn, chất lượng tuyệt vời, ship nhanh",gia_ca,neutral,"['chất', 'cotton', 'mềm', 'mịn', 'chất lượng', 'tuyệt vời', 'ship', 'nhanh']","['chất', 'cotton', 'mềm', 'mịn', 'chất lượng', 'tuyệt vời', 'ship', 'nhanh'] aspect_gia_ca"
"Chất cotton mềm mịn, chất lượng tuyệt vời, ship nhanh",overall,positive,"['chất', 'cotton', 'mềm', 'mịn', 'chất lượng', 'tuyệt vời', 'ship', 'nhanh']","['chất', 'cotton', 'mềm', 'mịn', 'chất lượng', 'tuyệt vời', 'ship', 'nhanh'] aspect_overall"
"Quần dễ thương, vải bình thường, ship nhanh",chat_luong,neutral,"['quần', 'dễ thương', 'vải', 'bình thường', 'ship', 'nhanh']","['quần', 'dễ thương', 'vải', 'bình thường', 'ship', 'nhanh'] aspect_chat_luong"
"Quần dễ thương, vải bình thường, ship nhanh",dong_goi,neutral,"['quần', 'dễ thương', 'vải', 'bình thường', 'ship', 'nhanh']","['quần', 'dễ thương', 'vải', 'bình thường', 'ship', 'nhanh'] aspect_dong_goi"
"Quần dễ thương, vải bình thường, ship nhanh",van_chuyen,positive,"['quần', 'dễ thương', 'vải', 'bình thường', 'ship', 'nhanh']","['quần', 'dễ thương', 'vải', 'bình thường', 'ship', 'nhanh'] aspect_van_chuyen"
"Quần dễ thương, vải bình thường, ship nhanh",gia_ca,neutral,"['quần', 'dễ thương', 'vải', 'bình thường', 'ship', 'nhanh']","['quần', 'dễ thương', 'vải', 'bình thường', 'ship', 'nhanh'] aspect_gia_ca"
"Quần dễ thương, vải bình thường, ship nhanh",overall,positive,"['quần', 'dễ thương', 'vải', 'bình thường', 'ship', 'nhanh']","['quần', 'dễ thương', 'vải', 'bình thường', 'ship', 'nhanh'] aspect_overall"
"Chất cotton mềm mịn co giãn tốt, giá hợp lý",chat_luong,positive,"['chất', 'cotton', 'mềm mịn', 'co giãn', 'tốt', 'giá', 'hợp lý']","['chất', 'cotton', 'mềm mịn', 'co giãn', 'tốt', 'giá', 'hợp lý'] aspect_chat_luong"
"Chất cotton mềm mịn co giãn tốt, giá hợp lý",dong_goi,neutral,"['chất', 'cotton', 'mềm mịn', 'co giãn', 'tốt', 'giá', 'hợp lý']","['chất', 'cotton', 'mềm mịn', 'co giãn', 'tốt', 'giá', 'hợp lý'] aspect_dong_goi"
"Chất cotton mềm mịn co giãn tốt, giá hợp lý",van_chuyen,neutral,"['chất', 'cotton', 'mềm mịn', 'co giãn', 'tốt', 'giá', 'hợp lý']","['chất', 'cotton', 'mềm mịn', 'co giãn', 'tốt', 'giá', 'hợp lý'] aspect_van_chuyen"
"Chất cotton mềm mịn co giãn tốt, giá hợp lý",gia_ca,positive,"['chất', 'cotton', 'mềm mịn', 'co giãn', 'tốt', 'giá', 'hợp lý']","['chất', 'cotton', 'mềm mịn', 'co giãn', 'tốt', 'giá', 'hợp lý'] aspect_gia_ca"
"Chất cotton mềm mịn co giãn tốt, giá hợp lý",overall,positive,"['chất', 'cotton', 'mềm mịn', 'co giãn', 'tốt', 'giá', 'hợp lý']","['chất', 'cotton', 'mềm mịn', 'co giãn', 'tốt', 'giá', 'hợp lý'] aspect_overall"
"Vải cotton pha mát, mặc thoải mái",chat_luong,positive,"['vải', 'cotton', 'pha', 'mát', 'mặc', 'thoải mái']","['vải', 'cotton', 'pha', 'mát', 'mặc', 'thoải mái'] aspect_chat_luong"
"Vải cotton pha mát, mặc thoải mái",dong_goi,neutral,"['vải', 'cotton', 'pha', 'mát', 'mặc', 'thoải mái']","['vải', 'cotton', 'pha', 'mát', 'mặc', 'thoải mái'] aspect_dong_goi"
"Vải cotton pha mát, mặc thoải mái",van_chuyen,neutral,"['vải', 'cotton', 'pha', 'mát', 'mặc', 'thoải mái']","['vải', 'cotton', 'pha', 'mát', 'mặc', 'thoải mái'] aspect_van_chuyen"
"Vải cotton pha mát, mặc thoải mái",gia_ca,neutral,"['vải', 'cotton', 'pha', 'mát', 'mặc', 'thoải mái']","['vải', 'cotton', 'pha', 'mát', 'mặc', 'thoải mái'] aspect_gia_ca"
"Vải cotton pha mát, mặc thoải mái",overall,positive,"['vải', 'cotton', 'pha', 'mát', 'mặc', 'thoải mái']","['vải', 'cotton', 'pha', 'mát', 'mặc', 'thoải mái'] aspect_overall"
"Màu đẹp, shop tư vấn nhiệt tình, ship nhanh",chat_luong,positive,"['màu', 'đẹp', 'shop', 'tư vấn', 'nhiệt tình', 'ship', 'nhanh']","['màu', 'đẹp', 'shop', 'tư vấn', 'nhiệt tình', 'ship', 'nhanh'] aspect_chat_luong"
"Màu đẹp, shop tư vấn nhiệt tình, ship nhanh",dong_goi,neutral,"['màu', 'đẹp', 'shop', 'tư vấn', 'nhiệt tình', 'ship', 'nhanh']","['màu', 'đẹp', 'shop', 'tư vấn', 'nhiệt tình', 'ship', 'nhanh'] aspect_dong_goi"
"Màu đẹp, shop tư vấn nhiệt tình, ship nhanh",van_chuyen,positive,"['màu', 'đẹp', 'shop', 'tư vấn', 'nhiệt tình', 'ship', 'nhanh']","['màu', 'đẹp', 'shop', 'tư vấn', 'nhiệt tình', 'ship', 'nhanh'] aspect_van_chuyen"
"Màu đẹp, shop tư vấn nhiệt tình, ship nhanh",gia_ca,neutral,"['màu', 'đẹp', 'shop', 'tư vấn', 'nhiệt tình', 'ship', 'nhanh']","['màu', 'đẹp', 'shop', 'tư vấn', 'nhiệt tình', 'ship', 'nhanh'] aspect_gia_ca"
"Màu đẹp, shop tư vấn nhiệt tình, ship nhanh",overall,positive,"['màu', 'đẹp', 'shop', 'tư vấn', 'nhiệt tình', 'ship', 'nhanh']","['màu', 'đẹp', 'shop', 'tư vấn', 'nhiệt tình', 'ship', 'nhanh'] aspect_overall"
"Mát mẻ đẹp hơn mong đợi, đóng gói lịch sự, giao nhanh",chat_luong,positive,"['mát mẻ', 'đẹp', 'hơn', 'mong đợi', 'đóng gói', 'lịch sự', 'giao', 'nhanh']","['mát mẻ', 'đẹp', 'hơn', 'mong đợi', 'đóng gói', 'lịch sự', 'giao', 'nhanh'] aspect_chat_luong"
"Mát mẻ đẹp hơn mong đợi, đóng gói lịch sự, giao nhanh",dong_goi,positive,"['mát mẻ', 'đẹp', 'hơn', 'mong đợi', 'đóng gói', 'lịch sự', 'giao', 'nhanh']","['mát mẻ', 'đẹp', 'hơn', 'mong đợi', 'đóng gói', 'lịch sự', 'giao', 'nhanh'] aspect_dong_goi"
"Mát mẻ đẹp hơn mong đợi, đóng gói lịch sự, giao nhanh",van_chuyen,positive,"['mát mẻ', 'đẹp', 'hơn', 'mong đợi', 'đóng gói', 'lịch sự', 'giao', 'nhanh']","['mát mẻ', 'đẹp', 'hơn', 'mong đợi', 'đóng gói', 'lịch sự', 'giao', 'nhanh'] aspect_van_chuyen"
"Mát mẻ đẹp hơn mong đợi, đóng gói lịch sự, giao nhanh",gia_ca,neutral,"['mát mẻ', 'đẹp', 'hơn', 'mong đợi', 'đóng gói', 'lịch sự', 'giao', 'nhanh']","['mát mẻ', 'đẹp', 'hơn', 'mong đợi', 'đóng gói', 'lịch sự', 'giao', 'nhanh'] aspect_gia_ca"
"Mát mẻ đẹp hơn mong đợi, đóng gói lịch sự, giao nhanh",overall,positive,"['mát mẻ', 'đẹp', 'hơn', 'mong đợi', 'đóng gói', 'lịch sự', 'giao', 'nhanh']","['mát mẻ', 'đẹp', 'hơn', 'mong đợi', 'đóng gói', 'lịch sự', 'giao', 'nhanh'] aspect_overall"
"Vải ổn trong tầm giá, giao hàng nhanh, đường may ok",chat_luong,positive,"['vải', 'ổn', 'trong', 'tầm', 'giá', 'giao', 'hàng', 'nhanh', 'đường', 'may', 'ok']","['vải', 'ổn', 'trong', 'tầm', 'giá', 'giao', 'hàng', 'nhanh', 'đường', 'may', 'ok'] aspect_chat_luong"
"Vải ổn trong tầm giá, giao hàng nhanh, đường may ok",dong_goi,neutral,"['vải', 'ổn', 'trong', 'tầm', 'giá', 'giao', 'hàng', 'nhanh', 'đường', 'may', 'ok']","['vải', 'ổn', 'trong', 'tầm', 'giá', 'giao', 'hàng', 'nhanh', 'đường', 'may', 'ok'] aspect_dong_goi"
