comment,chat_luong,dong_goi,van_chuyen,gia_ca,clean_comment
ổn dây sạc không kéo dài được nhưng gắn dây riêng được hiện tại thấy ok,positive,neutral,neutral,neutral,ổn dây sạc không kéo dài được nhưng gắn dây riêng được hiện tại thấy ok
bình luận tiếng anh về sản phẩm được sửa lại dùng tốt,positive,neutral,neutral,neutral,bình luận tiếng anh về sản phẩm được sửa lại dùng tốt
sản phẩm đẹp dùng thấy khá ok,positive,neutral,neutral,neutral,sản phẩm đẹp dùng thấy khá ok
giao hàng nhanh đúng sản phẩm. shop đóng gói cẩn thận,positive,positive,positive,neutral,giao hàng nhanh đúng sản phẩm shop đóng gói cẩn thận
chất lượng sản phẩm tốt đúng mô tả,positive,neutral,neutral,neutral,chất lượng sản phẩm tốt đúng mô tả
khá chất lượng tiện đúng mô tả. giao hơi lâu do xa,positive,neutral,negative,neutral,khá chất lượng tiện đúng mô tả giao hơi lâu do xa
hàng gói khá kĩ chất lượng tốt đúng mô tả. giao hàng tạm nhanh,positive,positive,positive,neutral,hàng gói khá kĩ chất lượng tốt đúng mô tả giao hàng tạm nhanh
pin giá rẻ chất lượng phù hợp với giá tiền,positive,neutral,neutral,positive,pin giá rẻ chất lượng phù hợp với giá tiền
sạc được lâu. giao hàng khá nhanh,positive,neutral,positive,neutral,sạc được lâu giao hàng khá nhanh
sản phẩm tốt. giao hàng nhanh shop tư vấn nhiệt tình,positive,neutral,positive,neutral,sản phẩm tốt giao hàng nhanh shop tư vấn nhiệt tình
chất lượng. giao nhanh shipper vui vẻ nhiệt tình,positive,neutral,positive,neutral,chất lượng giao nhanh người giao hàng vui vẻ nhiệt tình
sài tầm tháng thấy ổn sạc chưa tới 4 lần oppo có 5 cổng ra 3 cổng vào led và nguồn hoạt động bình thường pin nặng cầm chắc tay,neutral,neutral,neutral,neutral,sài tầm tháng thấy ổn sạc chưa tới 4 lần oppo có 5 cổng ra 3 cổng vào led và nguồn hoạt động bình thường pin nặng cầm chắc tay
điện thoại cắm vào hơi có vấn đề chưa rõ do máy hay sạc cần theo dõi,neutral,neutral,neutral,neutral,điện thoại cắm vào hơi có vấn đề chưa rõ do máy hay sạc cần theo dõi
chất lượng sản phẩm tốt đúng mô tả bài viết sài mấy ngày bị mất,positive,neutral,neutral,neutral,chất lượng sản phẩm tốt đúng mô tả bài viết sài mấy ngày bị mất
sạc ổn sạc đầy điện thoại khoảng 3 lần khá nhanh thời gian sạc đầy cục sạc dự phòng hơi lâu,neutral,neutral,neutral,neutral,sạc ổn sạc đầy điện thoại khoảng 3 lần khá nhanh thời gian sạc đầy cục sạc dự phòng hơi lâu
chất lượng tốt đúng mô tả không có sạc nhanh,neutral,neutral,neutral,neutral,chất lượng tốt đúng mô tả không có sạc nhanh
cục sạc xài ok sạc đầy được 3 lần,positive,neutral,neutral,neutral,cục sạc xài ok sạc đầy được 3 lần
tốt đúng với mô tả,positive,neutral,neutral,neutral,tốt đúng với mô tả
bình luận rác tin nhắn rủ freeplay tiếng anh không liên quan,neutral,neutral,neutral,neutral,bình luận rác tin nhắn rủ freeplay tiếng anh không liên quan
dùng tháng đầu thấy cũng ok đúng mô tả thời gian sau chưa biết,neutral,neutral,neutral,neutral,dùng tháng đầu thấy cũng ok đúng mô tả thời gian sau chưa biết
dung lượng pin rất đúng mô tả cầm lên khá nhẹ tay sạc rất ok,positive,neutral,neutral,neutral,dung lượng pin rất đúng mô tả cầm lên khá nhẹ tay sạc rất ok
pin trâu nên sạc hơi lâu đầy cục pin sạc điện thoại tốt,positive,neutral,neutral,neutral,pin trâu nên sạc hơi lâu đầy cục pin sạc điện thoại tốt
sản phẩm ok giao đúng như hình chất lượng ok,positive,neutral,neutral,neutral,sản phẩm ok giao đúng như hình chất lượng ok
shop giao đủ và đúng số lượng đã đặt,positive,neutral,neutral,neutral,shop giao đủ và đúng số lượng đã đặt
tưởng không to mà to không tưởng nặng như gạch,neutral,neutral,neutral,neutral,tưởng không to mà to không tưởng nặng như gạch
sản phẩm giống mô tả shop tư vấn nhiệt tình,positive,neutral,neutral,neutral,sản phẩm giống mô tả shop tư vấn nhiệt tình
khá đẹp chất lượng ok đúng mô tả,positive,neutral,neutral,neutral,khá đẹp chất lượng ok đúng mô tả
bị lỗi dây cáp nhưng shop xử lý rất ok,neutral,neutral,neutral,neutral,bị lỗi dây cáp nhưng shop xử lý rất ok
pin cầm nặng tay sạc được hẳn 3 lần hơn,positive,neutral,neutral,neutral,pin cầm nặng tay sạc được hẳn 3 lần hơn
dùng sản phẩm tốt sạc siêu nhanh,positive,neutral,neutral,neutral,dùng sản phẩm tốt sạc siêu nhanh
bình luận rác tin nhắn tổng đài viettel không liên quan,neutral,neutral,neutral,neutral,bình luận rác tin nhắn tổng đài viettel không liên quan
mới dùng chưa biết thế nào nhìn thì ok đúng mô tả,neutral,neutral,neutral,neutral,mới dùng chưa biết thế nào nhìn thì ok đúng mô tả
sản phẩm ok dùng ổn,positive,neutral,neutral,neutral,sản phẩm ok dùng ổn
chất lượng sản phẩm tốt giao hàng nhanh,positive,neutral,positive,neutral,chất lượng sản phẩm tốt giao hàng nhanh
nhìn đẹp chắc tay,positive,neutral,neutral,neutral,nhìn đẹp chắc tay
shop nhiệt tình trả lời tin nhắn mua sale rất tốt,positive,neutral,neutral,positive,shop nhiệt tình trả lời tin nhắn mua sale rất tốt
giá rẻ mà sản phẩm chất lượng,positive,neutral,neutral,positive,giá rẻ mà sản phẩm chất lượng
dung lượng 30000mah vừa đẹp giá tốt,positive,neutral,neutral,positive,dung lượng 30mah vừa đẹp giá tốt
hàng đẹp chất lượng rất đáng mua,positive,neutral,neutral,neutral,hàng đẹp chất lượng rất đáng mua
sản phẩm đúng với mô tả,positive,neutral,neutral,neutral,sản phẩm đúng với mô tả
sản phẩm nhìn vừa mắt,positive,neutral,neutral,neutral,sản phẩm nhìn vừa mắt
đúng với mô tả ok,positive,neutral,neutral,neutral,đúng với mô tả ok
bình luận rác tin nhắn trúng thưởng vietlott không liên quan,neutral,neutral,neutral,neutral,bình luận rác tin nhắn trúng thưởng vietlott không liên quan
bình luận rác kể chuyện livestream không liên quan,neutral,neutral,neutral,neutral,bình luận rác kể chuyện livestream không liên quan
bình luận rác gõ chữ vô nghĩa không liên quan,neutral,neutral,neutral,neutral,bình luận rác gõ chữ vô nghĩa không liên quan
bình luận rác thông tin đào hố móng không liên quan,neutral,neutral,neutral,neutral,bình luận rác thông tin đào hố móng không liên quan
bình luận rác gõ phím vô nghĩa không liên quan,neutral,neutral,neutral,neutral,bình luận rác gõ phím vô nghĩa không liên quan
pin bị lỗi shop giải quyết nhanh chóng chuyên nghiệp sạc cho điện thoại nhanh,positive,neutral,neutral,neutral,pin bị lỗi shop giải quyết nhanh chóng chuyên nghiệp sạc cho điện thoại nhanh
mua 2 lần rồi sản phẩm dùng rất tốt sạc nhanh giá rẻ bảo hành tốt,positive,neutral,neutral,positive,mua 2 lần rồi sản phẩm dùng rất tốt sạc nhanh giá rẻ bảo hành tốt
trong 1 tháng sử dụng pin khá ổn sài bình thường sài dây nhanh xịn thì sạc siêu nhanh đúng mô tả chất lượng ok. shop giải thích chu đáo,positive,neutral,neutral,neutral,trong 1 tháng sử dụng pin khá ổn sài bình thường sài dây nhanh xịn thì sạc siêu nhanh đúng mô tả chất lượng ok shop giải thích chu đáo
gửi hàng kẹp 2 miếng bìa cường lực bể vỡ. nhắn tin không phản hồi,negative,negative,neutral,neutral,gửi hàng kẹp 2 miếng bìa cường lực bể vỡ nhắn tin không phản hồi
săn sale đồ hỏng. đóng gói cẩn thận nhưng hàng đến tay vỡ,negative,positive,negative,positive,săn sale đồ hỏng đóng gói cẩn thận nhưng hàng đến tay vỡ
săn sale cường lực vỡ nát. ship rất nhanh bọc nhiều lớp nhưng không dùng nổi,negative,positive,positive,positive,săn sale cường lực vỡ nát giao hàng rất nhanh bọc nhiều lớp nhưng không dùng nổi
mở ra miếng dán đã vỡ tan mặc dù bọc không ít xốp,negative,positive,neutral,neutral,mở ra miếng dán đã vỡ tan mặc dù bọc không ít xốp
sản phẩm gói bọc rất kỹ khả năng shop gói hàng vỡ rồi gửi. làm ăn mất uy tín,negative,positive,neutral,neutral,sản phẩm gói bọc rất kỹ khả năng shop gói hàng vỡ rồi gửi làm ăn mất uy tín
vỡ không dùng được xử lý không thỏa đáng lỗi từ trước vì gói kĩ bọc các kiểu,negative,positive,neutral,neutral,vỡ không dùng được xử lý không thỏa đáng lỗi từ trước vì gói kĩ bọc các kiểu
cường lực bị mẻ không có khăn lau không băng dính tháo dán lại không vuốt nổi,negative,neutral,neutral,neutral,cường lực bị mẻ không có khăn lau không băng dính tháo dán lại không vuốt nổi
đặt 7plus ship nhầm và bị vỡ hết. giao nhầm sản phẩm thiếu chuyên nghiệp giá rẻ,negative,neutral,neutral,positive,đặt 7plus giao hàng nhầm và bị vỡ hết giao nhầm sản phẩm thiếu chuyên nghiệp giá rẻ
đặt trắng giao đen. nhắn không trả lời bóc ra 1 chiếc bị vỡ vợt sale ship nhanh,negative,neutral,positive,positive,đặt trắng giao đen nhắn không trả lời bóc ra 1 chiếc bị vỡ vợt sale giao hàng nhanh
chọn xsmax giao x bé tí không dùng được làm ăn không có tâm,negative,neutral,neutral,neutral,chọn xsmax giao x bé tí không dùng được làm ăn không có tâm
vỏ bọc rất kĩ và dày mà kính cường lực bị vỡ. bị vỡ trước khi vận chuyển,negative,positive,neutral,neutral,vỏ bọc rất kĩ và dày mà kính cường lực bị vỡ bị vỡ trước khi vận chuyển
bọc kĩ càng có lớp bìa chồng nhưng mở ra cường lực đã vỡ nát từ trước,negative,positive,neutral,neutral,bọc kĩ càng có lớp bìa chồng nhưng mở ra cường lực đã vỡ nát từ trước
nhận được hàng đã nứt đôi vì không có hộp đựng tuy bọc rất dày. giá 1k không đòi hỏi,negative,neutral,neutral,positive,nhận được hàng đã nứt đôi vì không có hộp đựng tuy bọc rất dày giá 1k không đòi hỏi
giao cường lực bị bể vỡ từ trước chứ không phải bên giao hàng làm ăn không có tâm,negative,neutral,neutral,neutral,giao cường lực bị bể vỡ từ trước chứ không phải bên giao hàng làm ăn không có tâm
gói hàng siêu cẩn thận đơn săn sale giao cái cường lực vỡ giá 9k lằng nhằng,negative,positive,neutral,positive,gói hàng siêu cẩn thận đơn săn sale giao cái cường lực vỡ giá 9k lằng nhằng
hàng kém chất lượng vừa mở ra đã bị vỡ nửa màn,negative,neutral,neutral,neutral,hàng kém chất lượng vừa mở ra đã bị vỡ nửa màn
bọc hàng kĩ mấy lớp mà vẫn vỡ cố tình giao hàng hỏng cho khách,negative,positive,neutral,neutral,bọc hàng kĩ mấy lớp mà vẫn vỡ cố tình giao hàng hỏng cho khách
đóng gói sản phẩm hời hợt khi nhận được hàng bị vỡ,negative,negative,neutral,neutral,đóng gói sản phẩm hời hợt khi nhận được hàng bị vỡ
gói hàng rất kỹ bọc nilon chống sốc mấy lớp. kính lỗi lỗ camera bị lệch che hết cam không chụp được,negative,positive,neutral,neutral,gói hàng rất kỹ bọc nilon chống sốc mấy lớp kính lỗi lỗ camera bị lệch che hết cam không chụp được
sản phẩm vỡ nát bét mặc dù bên vận chuyển đóng gói cẩn thận nhắn tin hỏi cách giải quyết shop không trả lời,negative,positive,neutral,neutral,sản phẩm vỡ nát bét mặc dù bên vận chuyển đóng gói cẩn thận nhắn tin hỏi cách giải quyết shop không trả lời
kính cường lực đựng trong miếng carton trong bao chống sốc không đủ cứng bảo vệ bị vỡ. giá 1k,negative,negative,neutral,positive,kính cường lực đựng trong miếng carton trong bao chống sốc không đủ cứng bảo vệ bị vỡ giá 1k
chất lượng sản phẩm kém bọc rõ to mà kính bị vỡ không có lau kính,negative,positive,neutral,positive,chất lượng sản phẩm kém bọc rõ to mà kính bị vỡ không có lau kính
mở ra đã vỡ cách bọc chống sốc kém giá mấy nghìn không so đo,negative,negative,neutral,positive,mở ra đã vỡ cách bọc chống sốc kém giá mấy nghìn không so đo
mua 1k mở ra cường lực nứt hết,negative,neutral,neutral,positive,mua 1k mở ra cường lực nứt hết
bỏ tiền mua nhận hàng vỡ. kêu hoàn tiền không thấy trả lời lâu vòng vo,negative,neutral,neutral,neutral,bỏ tiền mua nhận hàng vỡ kêu hoàn tiền không thấy trả lời lâu vòng vo
