comment,chat_luong,dong_goi,van_chuyen,gia_ca,clean_comment
giao hàng sai đặt 12 pro giao 12 pro max. shop bán hàng vớ vẩn nhầm lại còn không dính vứt đi,negative,neutral,neutral,neutral,giao hàng sai đặt 12 pro giao 12 pro max shop bán hàng vớ vẩn nhầm lại còn không dính vứt đi
gói ghém thấy cẩn thận mà bóc ra thấy cường lực nát bét,negative,positive,neutral,neutral,gói ghém thấy cẩn thận mà bóc ra thấy cường lực nát bét
sữa dễ uống bé hợp tác chưa thấy tăng cân,negative,neutral,neutral,neutral,sữa dễ uống bé hợp tác chưa thấy tăng cân
vải nóng,negative,neutral,neutral,neutral,vải nóng
Sản phẩm: lỗi... áo bẩn,negative,neutral,neutral,neutral,sản phẩm lỗi áo bẩn
Màu khác nhiều so với ảnh,negative,negative,neutral,neutral,màu khác nhiều so với ảnh
hàng lỗi. chưa nhận được hàng,negative,neutral,negative,neutral,hàng lỗi chưa nhận được hàng
Xà bông đổ ra ngoài,negative,neutral,neutral,neutral,xà bông đổ ra ngoài
"mẫu mã đẹp, giao nhanh, gói cẩn thận",positive,neutral,positive,neutral,mẫu mã đẹp giao nhanh gói cẩn thận
bên ngoài không đẹp như video nhưng đáng đồng tiền,positive,neutral,neutral,positive,bên ngoài không đẹp như video nhưng đáng đồng tiền
bút khá xinh. viết thử ok. hy vọng viết được lâu. giá rẻ số lượng nhiều,positive,neutral,neutral,positive,bút khá xinh viết thử ok hy vọng viết được lâu giá rẻ số lượng nhiều
Sản phẩm móp méo,negative,negative,neutral,neutral,sản phẩm móp méo
bẩn toàn vết giày lau không sạch lỗi bên phân phối,negative,neutral,neutral,neutral,bẩn toàn vết giày lau không sạch lỗi bên phân phối
giá đỡ chắc chắn hoàn thiện tốt. giá tiền hợp lý,negative,neutral,neutral,positive,giá đỡ chắc chắn hoàn thiện tốt giá tiền hợp lý
"ship nhanh, đóng gói cẩn thận, giá rẻ",positive,positive,positive,positive,giao hàng nhanh đóng gói cẩn thận giá rẻ
"bao bì đóng gói tốt, giao nhanh",positive,positive,positive,neutral,bao bì đóng gói tốt giao nhanh
thảm vải thoáng khí tốt hơn cotton có voucher giảm giá rẻ. shop đóng gói cẩn thận,positive,positive,neutral,positive,thảm vải thoáng khí tốt hơn cotton có voucher giảm giá rẻ shop đóng gói cẩn thận
sản phẩm giống mô tả. đóng gói cẩn thận. giao hàng nhanh. chất lượng ổn so với giá,positive,positive,positive,positive,sản phẩm giống mô tả đóng gói cẩn thận giao hàng nhanh chất lượng ổn so với giá
thương hiệu uy tín lâu năm yên tâm sử dụng,positive,neutral,neutral,neutral,thương hiệu uy tín lâu năm yên tâm sử dụng
"Đóng gói sơ sài, giao lâu",negative,negative,negative,neutral,đóng gói sơ sài giao lâu
Chai dầu bị mở khóa nên chảy ra ngoài,negative,negative,neutral,neutral,chai dầu bị mở khóa nên chảy ra ngoài
chưa biết chất lượng thái độ phục vụ tệ hết sức,neutral,neutral,neutral,neutral,chưa biết chất lượng thái độ phục vụ tệ hết sức
không giống quảng cáo cứng đểu,negative,neutral,neutral,neutral,không giống quảng cáo cứng đểu
sữa ngon chuẩn chính hãng,positive,neutral,neutral,neutral,sữa ngon chuẩn chính hãng
giấy hơi mỏng. giá siêu rẻ,negative,neutral,neutral,positive,giấy hơi mỏng giá siêu rẻ
bút viết trơn. giá quá rẻ. giao hàng chậm nhưng được đền,negative,neutral,negative,positive,bút viết trơn giá quá rẻ giao hàng chậm nhưng được đền
chắc chắn quay lại mua sắm. dịch vụ chăm sóc khách hàng tuyệt vời. sản phẩm rất đẹp và chất lượng vượt ngoài mong đợi,positive,neutral,neutral,neutral,chắc chắn quay lại mua sắm dịch vụ chăm sóc khách hàng tuyệt vời sản phẩm rất đẹp và chất lượng vượt ngoài mong đợi
ốp xịn. bọc seal kĩ. giá quá rẻ,positive,neutral,neutral,positive,ốp xịn bọc seal kĩ giá quá rẻ
vải mỏng xấu,negative,neutral,neutral,neutral,vải mỏng xấu
Đẹp nhưng hơi sai,positive,neutral,neutral,neutral,đẹp nhưng hơi sai
"sản phẩm tốt, giao hàng nhanh",positive,neutral,positive,neutral,sản phẩm tốt giao hàng nhanh
Móc khoá lỗi,negative,neutral,neutral,neutral,móc khoá lỗi
test sạc thử thấy lên pin pin sẵn trong hộp là 85% hợp lý,positive,neutral,neutral,neutral,test sạc thử thấy lên pin pin sẵn trong hộp là 85 hợp lý
giao hàng nhanh đóng hàng cẩn thận,positive,positive,positive,neutral,giao hàng nhanh đóng hàng cẩn thận
dùng tốt. chăm sóc khách hàng tốt,positive,neutral,neutral,neutral,dùng tốt chăm sóc khách hàng tốt
cường lực bít luôn lỗ loa chán,negative,neutral,neutral,neutral,cường lực bít luôn lỗ loa chán
shop giao hàng nhanh sản phẩm chất lượng đóng gói kỹ. rất hài lòng sản phẩm và dịch vụ. đóng gói chắc chắn cẩn thận,positive,positive,positive,neutral,shop giao hàng nhanh sản phẩm chất lượng đóng gói kỹ rất hài lòng sản phẩm và dịch vụ đóng gói chắc chắn cẩn thận
giao hàng siêu nhanh bé chịu hợp tác,positive,neutral,positive,neutral,giao hàng siêu nhanh bé chịu hợp tác
chất lượng sản phẩm tốt vải thun tốt giá rẻ. giao hàng nhanh chóng đóng gói chắc chắn,positive,positive,positive,positive,chất lượng sản phẩm tốt vải thun tốt giá rẻ giao hàng nhanh chóng đóng gói chắc chắn
mua 10 cái vỡ 7 cái đóng hàng không hộp chỉ quấn bọt khí ấn đã nhận không khiếu nại được,negative,negative,neutral,neutral,mua 10 cái vỡ 7 cái đóng hàng không hộp chỉ quấn bọt khí ấn đã nhận không khiếu nại được
"Chất liệu: vải mỏng, chỉ vải bị bung... chất lượng kém",negative,negative,neutral,neutral,chất liệu vải mỏng chỉ vải bị bung chất lượng kém
"đúng sản phẩm, giao nhanh, đóng gói cẩn thận",positive,positive,positive,neutral,đúng sản phẩm giao nhanh đóng gói cẩn thận
giao nhanh nhân viên tư vấn đổi trả tốt. vali chạm bị điện giật tê tay,negative,neutral,positive,neutral,giao nhanh nhân viên tư vấn đổi trả tốt vali chạm bị điện giật tê tay
Màu không đẹp,negative,neutral,neutral,neutral,màu không đẹp
chất lượng sản phẩm tốt cotton mềm khá tốt. giao hàng nhanh shop nhiệt tình tư vấn,positive,neutral,positive,neutral,chất lượng sản phẩm tốt cotton mềm khá tốt giao hàng nhanh shop nhiệt tình tư vấn
giao hàng nhanh đóng gói kỹ sữa béo ít ngọt,positive,positive,positive,neutral,giao hàng nhanh đóng gói kỹ sữa béo ít ngọt
không dẻo như quảng cáo khó dán không có miếng lau bọc một đống màng chống va đập vẫn vỡ kính,negative,positive,neutral,neutral,không dẻo như quảng cáo khó dán không có miếng lau bọc một đống màng chống va đập vẫn vỡ kính
hình thức đẹp nhưng full nhựa chỉ bọc góc nhôm. sử dụng có vẻ không bền,negative,neutral,neutral,neutral,hình thức đẹp nhưng full nhựa chỉ bọc góc nhôm sử dụng có vẻ không bền
sữa ngon bổ rẻ hộp nhỏ tiện lợi,negative,positive,neutral,positive,sữa ngon bổ rẻ hộp nhỏ tiện lợi
chất lượng kém không như mô tả ốp bọc được viền lòi màn hình rơi dễ hỏng màn. không bao giờ mua lại,negative,neutral,neutral,neutral,chất lượng kém không như mô tả ốp bọc được viền lòi màn hình rơi dễ hỏng màn không bao giờ mua lại
chất lượng kém nút vật lý khe cắm sạc không vừa,negative,neutral,neutral,neutral,chất lượng kém nút vật lý khe cắm sạc không vừa
hàng không đúng chất lượng xài 2 tuần hư phôi nhắn shop hỗ trợ shop báo phải chịu phí. mua 420k mà dùng 2 tuần lỗi cskh kém,negative,neutral,neutral,negative,hàng không đúng chất lượng xài 2 tuần hư phôi nhắn shop hỗ trợ shop báo phải chịu phí mua 420k mà dùng 2 tuần lỗi cskh kém
Chưa dùng,neutral,neutral,neutral,neutral,chưa dùng
gói hàng không kỹ bị vỡ liên hệ hoàn tiền không có tinh thần trách nhiệm,negative,negative,neutral,neutral,gói hàng không kỹ bị vỡ liên hệ hoàn tiền không có tinh thần trách nhiệm
chưa nhận hàng shipper ghi thành công,neutral,neutral,negative,neutral,chưa nhận hàng người giao hàng ghi thành công
chất liệu đểu. trầy xước nhiều. hàng lỗi,negative,negative,neutral,neutral,chất liệu đểu trầy xước nhiều hàng lỗi
Màu lem,negative,neutral,neutral,neutral,màu lem
nhận hàng viết chữ đẹp ok. sẽ ủng hộ shop tiếp,positive,neutral,neutral,neutral,nhận hàng viết chữ đẹp ok sẽ ủng hộ shop tiếp
ốp đẹp cứng cáp,positive,neutral,neutral,neutral,ốp đẹp cứng cáp
"giao nhanh, đóng gói cẩn thận, đáng giá tiền",positive,positive,positive,neutral,giao nhanh đóng gói cẩn thận đáng giá tiền
đóng gói chống sốc kỹ date xa,positive,positive,neutral,neutral,đóng gói chống sốc kỹ date xa
Đẹp nhưng cần dung môi,positive,neutral,neutral,neutral,đẹp nhưng cần dung môi
Áo may kỳ... mút lộ... size không ổn,negative,neutral,neutral,neutral,áo may kỳ mút lộ size không ổn
kim loại chắc chắn nâng hạ xoay 360 độ tốt. giao nhanh,negative,neutral,positive,neutral,kim loại chắc chắn nâng hạ xoay 360 độ tốt giao nhanh
xài êm sạc được 3-4 lần điện thoại. dây sạc kèm theo shop sạc hơi lâu đầy cục pin,neutral,neutral,neutral,neutral,xài êm sạc được 3 4 lần điện thoại dây sạc kèm theo shop sạc hơi lâu đầy cục pin
chất lượng sản phẩm tốt giao hàng nhanh,positive,neutral,positive,neutral,chất lượng sản phẩm tốt giao hàng nhanh
shipper giao hàng nhanh nhiệt tình,positive,neutral,positive,neutral,người giao hàng giao hàng nhanh nhiệt tình
sản phẩm ok,positive,neutral,neutral,neutral,sản phẩm ok
Giao sai hình,negative,negative,neutral,neutral,giao sai hình
shop giao thiếu hàng thiếu cái ốp lưng làm mất shopee xu,negative,neutral,neutral,neutral,shop giao thiếu hàng thiếu cái ốp lưng làm mất shopee xu
chất lượng vượt mong đợi giao hàng nhanh đóng gói cẩn thận shop hỗ trợ nhiệt tình,negative,positive,positive,neutral,chất lượng vượt mong đợi giao hàng nhanh đóng gói cẩn thận shop hỗ trợ nhiệt tình
"ít đường, ổn định lâu dài",positive,neutral,neutral,neutral,ít đường ổn định lâu dài
sản phẩm không như mô tả giả mạo chất lượng kém hàng lỗi. kính bên trong đục bẩn không lau được diêu bám bẩn vân tay,negative,neutral,neutral,neutral,sản phẩm không như mô tả giả mạo chất lượng kém hàng lỗi kính bên trong đục bẩn không lau được diêu bám bẩn vân tay
chất lượng kém gắn được mấy tiếng rớt mất tiêu cân nhắc trước khi mua,negative,neutral,neutral,neutral,chất lượng kém gắn được mấy tiếng rớt mất tiêu cân nhắc trước khi mua
vợt yếu mùi sơn nhiều mới đánh đã méo,negative,negative,neutral,neutral,vợt yếu mùi sơn nhiều mới đánh đã méo
bass yếu,negative,neutral,neutral,neutral,bass yếu
"bao bì đẹp đơn giản, ship nhanh",positive,positive,positive,neutral,bao bì đẹp đơn giản giao hàng nhanh
"Size sai, form xấu",negative,negative,neutral,neutral,size sai form xấu
giới thiệu sim 1 năm sài được 10 ngày. hết 4gb không vào mạng được liên hệ shop đổ lỗi bắt đến gần cột sóng mới dùng được,negative,neutral,neutral,neutral,giới thiệu sim 1 năm sài được 10 ngày hết 4gb không vào mạng được liên hệ shop đổ lỗi bắt đến gần cột sóng mới dùng được
chất lượng kém nhựa cứng giòn dễ vỡ vừa lắp vào máy đã vỡ,negative,neutral,neutral,neutral,chất lượng kém nhựa cứng giòn dễ vỡ vừa lắp vào máy đã vỡ
mua giảm giá sale 9k bóc ra hàng bị nứt tè le lỗi của bán hoặc ship liên hệ đổi trả mất công bỏ luôn,negative,neutral,neutral,positive,mua giảm giá sale 9k bóc ra hàng bị nứt tè le lỗi của bán hoặc giao hàng liên hệ đổi trả mất công bỏ luôn
sóng rất yếu liên tục mất tín hiệu mua rồi không đổi được xài viettel đắt xắt ra miếng,negative,neutral,neutral,neutral,sóng rất yếu liên tục mất tín hiệu mua rồi không đổi được xài viettel đắt xắt ra miếng
vải thông hơi thấm hút tốt sản phẩm y hình. giao hàng nhanh,positive,neutral,positive,neutral,vải thông hơi thấm hút tốt sản phẩm y hình giao hàng nhanh
nặng tay cứng cáp. xoay 360 độ dễ dàng. giao hàng siêu nhanh,positive,neutral,positive,neutral,nặng tay cứng cáp xoay 360 độ dễ dàng giao hàng siêu nhanh
form ổn nhưng cổ lỗi,negative,neutral,neutral,neutral,form ổn nhưng cổ lỗi
mau hỏng. phí tiền,negative,neutral,neutral,negative,mau hỏng phí tiền
đóng gói sơ sài không có hộp cho miếng dán kính bỏ ra bị vỡ yêu cầu hoàn tiền,negative,negative,neutral,neutral,đóng gói sơ sài không có hộp cho miếng dán kính bỏ ra bị vỡ yêu cầu hoàn tiền
